Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
11,Phone.com - Praia Shopping | Especializada em Celulares,https://lojasphone.com.br/,ChIJpYVNszv_sgcRqDWde1KXoP8,"Avenida Engenheiro Roberto Freire, 3132 Praia Shopping, Lojas B5 e B6 - Capim Macio, Natal - RN, 59082-400",N/A,N/A,+55 84 3202-0025,4.4,155,-5.8663775,-35.1855173,rio grande do norte
12,Junior Cell Assistência e Acessórios,https://telepesquisa.com/rn/empresas/d/junior-cell-assistencia-e-acessorios,ChIJ95FIJcRXsgcRR4XpovLzTxk,"Av. Prof. Clementino Câmara, 77a - Cohabinal, Parnamirim - RN, 59140-840",N/A,N/A,+55 84 98177-6266,5,6,-5.9186741,-35.2682523,rio grande do norte
13,Smartfix Assistência de Celular,https://telepesquisa.com/rn/empresas/d/smartfix-assistencia-de-celular/conserto-de-celular/parnamirim,ChIJt5gmmARXsgcRUXWSnI3bLg0,"Avenida - R. Gov. Dix-Sept Rosado Maia, 38 - Cohabinal, Parnamirim - RN, 59140-740",N/A,N/A,+55 84 99852-1460,5,3,-5.9256401,-35.2672758,rio grande do norte
14,Casa do Celular - Natal 1,http://www.casadocelular.com.br/,ChIJq0BdnLEBswcRSulSZOM6uMo,"Av. Rio Branco, 682 - Cidade Alta, Natal - RN, 59025-002",N/A,N/A,+55 84 99892-9097,4.6,59,-5.7870080999999995,-35.207414,rio grande do norte
15,Phone.com - Assistência Técnica de Celulares - Natal Shopping,https://lojasphone.com.br/,ChIJfwbQBX__sgcRycLaJtSu0I4,"Av. Salgado Filho, 2234 Natal Shopping, Loja 234 - Candelária, Natal - RN, 59064-900",N/A,N/A,+55 84 3202-0025,4.2,162,-5.8418383,-35.2114875,rio grande do norte
16,Dc cell assistência técnica e acessórios em geral.,,ChIJdwKT_ENXsgcRaUjelDFllLo,"Av. Brigadeiro Everaldo Breves, N:157 - Centro, Parnamirim - RN, 59140-220",N/A,N/A,+55 84 99441-4158,5,2,-5.9181737,-35.2611571,rio grande do norte
17,Estação Cell,,ChIJfV_2_whXsgcR4C9Yoa5n7Yw,"Av. Brigadeiro Everaldo Breves, 162 - Centro, Parnamirim - RN, 59140-650",N/A,N/A,+55 84 99917-5177,4.8,5,-5.9184877,-35.2615532,rio grande do norte
19,Connect Celular Assistência Técnica Especializada Apple,https://telepesquisa.com/rn/empresas/d/connect-cell,ChIJK6balm75sgcRFh2OW9OLyj4,"Av. Maria Lacerda Montenegro, 1455 - Nova Parnamirim, Parnamirim - RN, 59152-600",N/A,N/A,+55 84 99929-9541,4.7,40,-5.8870227,-35.2097341,rio grande do norte
20,Elohin Cell - Conserto e Assistência Técnica de Celular em Natal,,ChIJ57wJnKZVsgcRkijKdfPm_YY,"R. Monte Rei, 950 - Planalto, Natal - RN, 59073-150",N/A,N/A,+55 84 98727-5000,4.1,30,-5.860042,-35.2560536,rio grande do norte
1,Oficina Cell,https://api.whatsapp.com/send?phone=5584996729770,ChIJNwB5sjRXsgcRTVz-S1ITj5I,"Av. Dr. Mario Negócio, 240 - Rosa dos Ventos, Parnamirim - RN, 59141-560",N/A,N/A,+55 84 99672-9770,4.8,22,-5.9269906,-35.2731165,rio grande do norte
2,POINT CELL,https://pointcell2.mydurable.com/pt?pt=NjYwNTNmYTQzMmVkNDQ1ZGM4MTcxY2EwOjE3MTE2MjAxODkuOTE1OnByZXZpZXc=,ChIJzeu2wHRVsgcR4aIBJftLJyQ,"R. Jose Arnaldo, 9a - Planalto, Natal - RN, 59073-335",N/A,N/A,+55 84 99429-1426,,,-5.8533889,-35.2687615,rio grande do norte
3,Opção Cell,,ChIJ88jm_8hVsgcR3wtCmGESmso,"R. Monte Rei - Planalto, Natal - RN, 59073-150",N/A,N/A,,,,-5.8574411,-35.2505399,rio grande do norte
4,Li Celular,,ChIJSzeuhwWrswcRb4yaGRJMqnY,"São Gonçalo do Amarante - RN, 59290-000",N/A,N/A,,,,-5.7716636,-35.2696596,rio grande do norte
5,Virtual Imports Acessórios para Celular,https://telepesquisa.com/rn/empresas/d/virtual-imports-acessorios-para-celular,ChIJhdQwII9VsgcRVPUE1UTI_ts,"Av. dos Xavantes, 239 - Pitimbú, Natal - RN, 59067-600",N/A,N/A,+55 84 99680-1845,5,17,-5.8538966,-35.2407186,rio grande do norte
6,Conserte celular,,ChIJ13sJKJpVsgcRW17Bpei1keg,"R. Monte Rei, 150c - Planalto, Natal - RN, 59073-150",N/A,N/A,+55 84 98807-3453,5,1,-5.8569884,-35.2496558,rio grande do norte
8,Mary Cell,,ChIJfZu56GBXsgcRwVUP13TW5pc,"R. Rosa Fernandes da Silva, 72 - Nova Esperança, Parnamirim - RN, 59144-210",N/A,N/A,+55 84 99170-6682,3.7,27,-5.938543,-35.2787852,rio grande do norte
9,Raul Imports Assistência Técnica e Acessórios,https://telepesquisa.com/rn/empresas/d/raul-imports-assistencia-tecnica-e-acessorios,ChIJz9F15xVXsgcR3N6VxPKANOU,"Shopping - Av. Brigadeiro Everaldo Breves, 152 - quiosque 16 - Centro, Parnamirim - RN, 59140-200",N/A,N/A,+55 84 99159-0675,5,1,-5.9179822,-35.261550199999995,rio grande do norte
10,Loja Vivo,https://vivo.com.br/para-voce/ajuda/mais-ajuda/encontre-uma-loja?_gl=1*pwmg40*_gcl_aw*R0NMLjE3MzI1MjU4MzMuRUFJYUlRb2JDaE1Jek15VjBkdjFpUU1WMDJ6ZEFoMTBNU0plRUFFWUFTQUFFZ0lsWXZEX0J3RQ..*_gcl_dc*R0NMLjE3MzI1MjU4MzMuQ0t6LV90ZmI5WWtERlRWSzNRSWQxUUVEY1E.*_gcl_au*MTUzOTUwNjgxNS4xNzMxNjIxOTE3*_ga*MjEyMzgwODk5Mi4xNzMxNjIxOTI5*_ga_JWH50P3VES*MTczMjkwMzAzNC40LjEuMTczMjkwMzA4OS41LjAuMA,ChIJ7W3rVwhXsgcRu7Bos7UhMIY,"Av. Brigadeiro Everaldo Breves, 152 - Sala 116 - Loja 05 - Centro, Parnamirim - RN, 59140-200",N/A,N/A,+55 84 98111-1542,3.9,67,-5.9181067999999994,-35.2614033,rio grande do norte
11,N Lira Acessórios Para Celular,https://telepesquisa.com/rn/empresas/d/n-lira-acessorios-para-celular,ChIJ70e9DONVsgcRAlnAiBn5vo0,"R. Mira Mangue, 874a - Planalto, Natal - RN, 59073-230",N/A,N/A,+55 84 99912-7357,5,9,-5.8508622,-35.2532396,rio grande do norte
12,SOS.Cell conserto celular Assistência técnica,https://www.instagram.com/soscellconsertoereparos/?__pwa=1,ChIJS6rgCwBXsgcRxEqjEGKPFgw,"R. Rio Nilo, 300 - Emaús, Parnamirim - RN, 59149-130",N/A,N/A,+55 84 99646-5488,5,2,-5.8862438,-35.2493499,rio grande do norte
13,Hospital Do Celular,https://www.instagram.com/hospitaldocelular123/,ChIJp64qlUhVsgcRgFEvAQ0OP38,"R. Agrestina, 40 - Guarapes, Natal - RN, 59073-270",N/A,N/A,+55 84 98620-0845,5,9,-5.8533054,-35.261196,rio grande do norte
14,Clickcell - Acessórios para Celular,https://www.instagram.com/clickcell.natal,ChIJW9rDO_L_sgcRjcfC1i53Y9c,"R. Ismael Pereira da Silva, 1761 - Capim Macio, Natal - RN, 59082-000",N/A,N/A,+55 84 98617-3275,5,8,-5.8644102,-35.1906787,rio grande do norte
15,SÁVIO CELULAR,,ChIJH5z0wK6qswcR-kv1kuBto_Y,"R. Pres. Sarmento, 579 - Alecrim, Natal - RN, 59037-400",N/A,N/A,,,,-5.7986207,-35.221523499999996,rio grande do norte
16,Reparo cell,,ChIJZf3x5S1SsgcRrjZXH7KU9dA,"R. Nair Mesquita, 104 - a - 104 - a - Centro, Macaíba - RN, 59280-000",N/A,N/A,+55 84 99111-2614,3.8,6,-5.8575056,-35.351518,rio grande do norte
17,Peres Cell Celulares E Acessórios,,ChIJkZsfyKyqswcRxaW5J6RScuA,"R. Pres. Leão Veloso - Alecrim, Natal - RN, 59052-700",N/A,N/A,+55 84 98826-3700,4.8,12,-5.8037171,-35.221724699999996,rio grande do norte
20,Fast Phone RN,https://telepesquisa.com/rn/empresas/d/fast-phone-rn,ChIJ9foMshX5sgcR9_fMqtgBYsg,"Av. Ayrton Senna, 2110 - Nova Parnamirim, Parnamirim - RN, 59151-710",N/A,N/A,+55 84 99917-8626,4.6,21,-5.8892874,-35.1991012,rio grande do norte
3,Multimídia Celulares e Acessórios,https://telepesquisa.com/rn/empresas/d/multimidia-acessorios,ChIJRydtUrz_sgcRTgTTcSmP1QU,"R. Santa Cristina, 852 - Felipe Camarão, Natal - RN, 59072-150",N/A,N/A,+55 84 99854-3481,4.5,8,-5.8291182,-35.2478023,rio grande do norte
4,Felipe Cell,,ChIJRQJm6xBXsgcRURCS9vtxDAQ,"R. Cruzeiro do Sul, 1520 - Santos Reis, Parnamirim - RN, 59146-110",N/A,N/A,+55 84 98751-6293,4.6,5,-5.9163508,-35.2738468,rio grande do norte
5,Tony Cell Assistência Técnica,https://telepesquisa.com/rn/empresas/d/tony-cell-assistencia-tecnica,ChIJzeEKKVxVsgcRPSO8Pm4wiCA,"Av. Pernambuco, 1 - Cidade da Esperança, Natal - RN, 59070-300",N/A,N/A,,3.9,28,-5.8251684,-35.2373644,rio grande do norte
6,"Tech Cell Ponta Negra - Especializada Apple, conserto de celular e acessórios em Natal",https://telepesquisa.com/rn/empresas/d/tech-cell-ponta-negra,ChIJ8xOv-7P_sgcRe1-LkK87Y5g,"R. Histo. Francisco Fausto de Souza, 365 B - Ponta Negra, Natal - RN, 59082-260",N/A,N/A,+55 84 98791-3095,4.4,57,-5.8661441,-35.1859897,rio grande do norte
8,Salão e Asistência tecnica de celular do Irmão,,ChIJObbLiR5XsgcRgSeqJBzzxSc,"ice kiss - Prédio preto com as portas de vidro proximo ao motel - Parque de Exposicoes, Parnamirim - RN, 59147-810",N/A,N/A,+55 84 99176-7334,,,-5.8931168,-35.2670988,rio grande do norte
10,Conserta Smart Parnamirim - Conserto de celular,https://www.consertasmart.com/conserto-de-celular/parnamirim,ChIJv4NjPPxVsgcReo31bq_1sWQ,"Av. Abel Cabral, 607 - Loja 06 - Nova Parnamirim, Parnamirim - RN, 59151-250",N/A,N/A,+55 84 99417-2151,4.8,16,-5.875052999999999,-35.2150752,rio grande do norte
11,Evandro Celular e Acessorios,,ChIJj3IBVrOrswcRmTXyh4sdyW0,"Rua Presidente José Bento, 472 - Alecrim, Natal - RN, 59052-700",N/A,N/A,,4.7,3,-5.797022999999999,-35.220456,rio grande do norte
12,BigTech Assistência Técnica,https://www.instagram.com/bigtechrn/,ChIJ301AXsBZsgcR6j45_Ny9yAg,"R. Rosa Fernandes da Silva, 799 - Nova Esperança, Parnamirim - RN, 59144-210",N/A,N/A,+55 84 99654-7456,5,18,-5.9422321,-35.2786486,rio grande do norte
13,iPhotec-RN,,ChIJD3CvYvv_sgcR4liSGoUo-z4,"Centro Empresarial Manoel Novais - Av. Lima e Silva, 1271 - Lagoa Nova, Natal - RN, 59075-710",N/A,N/A,+55 84 99820-9333,4.2,125,-5.8226352,-35.2161992,rio grande do norte
15,Adelson Celular,https://telepesquisa.com/rn/empresas/d/adelson-celular,ChIJJ2X-UY9VsgcRXEmNPMY1bJg,"R. Rainha do Mar, 22 - Felipe Camarão, Natal - RN, 59074-160",N/A,N/A,+55 84 98104-5507,4.7,3,-5.8218966,-35.262284199999996,rio grande do norte
16,Loja TIM | Mc Telecom,,ChIJ7YgZWghXsgcR0C66jmRk8Js,"Av. Brigadeiro Everaldo Breves, 152 - Loja 31 - Centro, Parnamirim - RN, 59140-200",N/A,N/A,+55 84 2010-7828,4.1,286,-5.9180296,-35.261497299999995,rio grande do norte
17,Socell Celulares,,ChIJnXL06vr_sgcRpUSydbWi8Js,"Av. Sen. Salgado Filho, 1564 - Lagoa Nova, Natal - RN, 59056-000",N/A,N/A,+55 84 2226-8101,4.2,52,-5.8128836,-35.2052871,rio grande do norte
19,Gomes cell assistência técnica e acessórios,https://telepesquisa.com/rn/empresas/d/gomes-cell-assistencia-tecnica-e-acessorios,ChIJL4zmMTxTsgcRvX2vvZFVY34,"Av. Jundiaí, 89 - Centro, Macaíba - RN, 59280-220",N/A,N/A,+55 84 99189-9769,5,1,-5.8597964,-35.3496703,rio grande do norte
20,Natal iPhone,https://nataliphone.com/,ChIJ3zhOnp__sgcR2QkzUcaTm9w,"Av. Amintas Barros, 3700 - Sala 710 | Torre B - Lagoa Nova, Natal - RN, 59075-810",N/A,N/A,+55 84 98732-2454,4.5,45,-5.820641,-35.210052,rio grande do norte
1,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1200?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJe-9rAC5SsgcRjmmPMFBaztI,"R. Nair Mesquita, 4 - Centro, Macaíba - RN, 59280-000",N/A,N/A,,4.3,666,-5.8569759,-35.3521485,rio grande do norte
2,Jc Celular,,ChIJvZBXi8asswcRUz8WySEY3gs,"Loja - R. Ítalo Pinheiro, 1001, São Gonçalo do Amarante - RN, 59296-853",N/A,N/A,+55 84 3614-6180,4.8,5,-5.777936899999999,-35.2536404,rio grande do norte
3,Smart Digital - Assistencia Técnica em Celular e Notebook,https://smartdigitalassistencia.negocio.site/?utm_source=gmb&utm_medium=referral,ChIJlWcy5t7_sgcR6VVvfmf0nYA,"Av. dos Xavantes, 1573 - Loja 01 - Pitimbú, Natal - RN, 59067-600",N/A,N/A,+55 84 99871-1818,5,11,-5.857805099999999,-35.2341799,rio grande do norte
4,X iPhone - Assistência Técnica e Venda de Celulares,http://instagram.com/xiphonern,ChIJqQapQFFVsgcR2TJTqJ8N5JQ,"R. São José, 2135 - Candelária, Natal - RN, 59064-150",N/A,N/A,,5,35,-5.8285291,-35.218381,rio grande do norte
5,Ponto de Recarga de Celulares,,ChIJAaMU8D5VsgcRCaJKYtl4L_k,"R. Bianor Medeiros, 548 - Bom Pastor, Natal - RN, 59060-230",N/A,N/A,+55 84 99657-3320,3.9,7,-5.8178512,-35.240357599999996,rio grande do norte
6,iLascou - Soluções em Telas de Celulares,,ChIJq9D3RGBVsgcRt8UG_ENwINg,"Edifício Empresarial Miguel Seabra Fagundes - R. Paulo Barros de Góes, 1840 - Sala 1303 - Lagoa Nova, Natal - RN, 59064-460",N/A,N/A,+55 84 99677-9414,5,53,-5.82827,-35.2245916,rio grande do norte
7,JB Celular,https://pinheirojadilson91.wixsite.com/JB%20celular%20imports,ChIJwZnt1_yqswcROilIM-OFbDY,"Av. Bacharel Tomaz Landim, 1350 - Igapó, São Gonçalo do Amarante - RN, 59290-000",N/A,N/A,+55 84 98118-5225,4.4,7,-5.7747258,-35.256056699999995,rio grande do norte
8,FS CELL - Assistência técnica em Natal | Manutenção de celulares | Conserto e configuração de notebook,,ChIJ3W6P2PVXsgcRXdT7W1yjsuk,"R. das Perdizes, 7979 - LOJA 12 - Pitimbú, Natal - RN, 59067-480",N/A,N/A,+55 84 99631-4360,5,17,-5.874791399999999,-35.2248282,rio grande do norte
9,Smart Mix - Natal,http://lojasmartmix.com.br/,ChIJi-qaczL_sgcR6tND9HlTv7E,"Av. Engenheiro Roberto Freire, 340 - Capim Macio, Natal - RN, 59080-900",N/A,N/A,+55 84 2226-4102,4.6,14,-5.851127,-35.205521999999995,rio grande do norte
10,Clik Cell Assistência técnica em celular,,ChIJFy53S6n4sgcR8MzHWDPtlFs,"Av. Abel Cabral, 36D - Nova Parnamirim, Parnamirim - RN, 59151-250",N/A,N/A,+55 84 98877-0218,4.8,53,-5.8807678,-35.2060416,rio grande do norte
11,Claudphone - Conserto de Celular,,ChIJmxdKMpdVsgcRdbHlTCWkno8,"Av. dos Xavantes, 1501 - Pitimbú, Natal - RN, 59067-600",N/A,N/A,+55 84 99140-7965,4.8,4,-5.8573683999999995,-35.2346571,rio grande do norte
12,Flávio celular,,ChIJvSW2k1P_sgcRspK-Onf-e48,"B, R. Jacutinga, 4654 - Neópolis, Natal - RN, 59088-220",N/A,N/A,+55 84 99922-0082,4.2,13,-5.8727806,-35.2084465,rio grande do norte
13,Jr Apple Tec,,ChIJB4DnIt7_sgcRbVeyLF2fQX4,"Av. Ayrton Senna, 2409 - Nova Parnamirim, Parnamirim - RN, 59151-610",N/A,N/A,+55 84 2131-8880,5,15,-5.8862378,-35.2000501,rio grande do norte
14,Zeus Cell Assistência técnica de celular,,ChIJZ-FkVwBXsgcRDe3vCQDom0w,"R. Rosa Fernandes da Silva, 1011 - Nova Esperança, Parnamirim - RN, 59144-210",N/A,N/A,+55 84 98765-2837,,,-5.9400132,-35.2787125,rio grande do norte
15,Urgencia Celular,,ChIJiVR8ua6qswcRIbkMigDnDP0,"R. Pres. Sarmento, 600 - Alecrim, Natal - RN, 59037-400",N/A,N/A,+55 84 98895-6002,5,1,-5.7989850999999994,-35.2212361,rio grande do norte
16,Cell Norte Com de Celulares,,ChIJgbc41kSqswcRuRvqaKjD8CE,"Av. Dr. João Medeiros Filho, 2395 - Potengi, Natal - RN, 59104-200",N/A,N/A,+55 84 3214-5125,4,1,-5.7587927,-35.2457746,rio grande do norte
17,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/L153?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJg_K_f5JXsgcRW2OCo8mNS78,"R. Srg. Norberto Marquês, SN - Centro, Parnamirim - RN, 59140-230",N/A,N/A,,4.2,807,-5.917174999999999,-35.2625282,rio grande do norte
18,zero11 Celulares,https://bio.site/zero11celulares,ChIJW9WsXY2pswcR3y2R-chpDXQ,"Rua Dr. Álvaro Ozório de Almeida, 328 - Pajuçara, Natal - RN, 59131-080",N/A,N/A,+55 84 99116-8149,5,30,-5.7309271,-35.2480794,rio grande do norte
19,GokuCell Assistência Técnica e Acessórios,https://telepesquisa.com/rn/empresas/d/gokucell-assistencia-tecnica-e-acessorios,ChIJv0IOMN9XsgcRCbvmhIHBNG4,"Av. Aeroporto de Petrolina, 202 - Emaús, Parnamirim - RN, 59149-336",N/A,N/A,+55 84 99800-0207,,,-5.8803258,-35.2490786,rio grande do norte
20,SOS Celular,https://instagram.com/soscelular218?igshid=YmMyMTA2M2Y=,ChIJ58eLW7GrswcRk2B9Atnbp4U,"Av. Boa Sorte, 218 - Nossa Sra. da Apresentação, Natal - RN, 59114-250",N/A,N/A,+55 84 98621-3162,4.3,38,-5.753404499999999,-35.2647432,rio grande do norte
1,TH Tecnologia - Assistência Técnica e Acessórios para Celular,https://telepesquisa.com/rn/empresas/d/th-tecnologia-assistencia-tecnica,ChIJS8T_ktH_sgcRz3Dc6GCZCss,"Torre 1 - R. Cel. Auris Coelho, 285 - Loja 9 - Lagoa Nova, Natal - RN, 59075-050",N/A,N/A,+55 84 98139-7797,4.7,25,-5.8245355,-35.206488199999995,rio grande do norte
2,Geração Celular,,ChIJTe3awzmqswcRrR5oEDQOTxw,"Av. Itapetinga, 1230 - Potengi, Natal - RN, 59124-400",N/A,N/A,+55 84 98871-8228,4.7,118,-5.7463432,-35.2468784,rio grande do norte
3,Casa do Celular - Natal 2,http://www.casadocelular.com.br/,ChIJYSzMPNmrswcRJqnJyJQoNnk,"R. Amaro Barreto, 1343 - Alecrim, Natal - RN, 59031-450",N/A,N/A,+55 84 98716-2268,2.4,87,-5.795228,-35.2182469,rio grande do norte
4,Easyfix Assistência Técnica e Acessórios de Smartphone e Celular,,ChIJiTzvUBX5sgcR0tAeIQY7rUE,"Avenida Ayrton Senna, 1995, Shopping Cidade Verde - Nova Parnamirim, Parnamirim - RN, 59151-610",N/A,N/A,+55 84 99119-2553,4.8,89,-5.8965676,-35.1984497,rio grande do norte
5,UF INFORMÁTICA E ACESSÓRIOS,https://telepesquisa.com/rn/empresas/d/uf-informatica-e-acessorios,ChIJaa5MpQdVsgcRt3xBgVz-7PU,"Av. Lima e Silva, 1583 - Nossa Sra. de Nazaré, Natal - RN, 59062-300",N/A,N/A,+55 84 99819-8294,4.9,11,-5.8157276,-35.2353136,rio grande do norte
