Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
14,JV CELL,,ChIJF7N6Xu3prAcRGxFd_zAYDUI,"R. Nossa Sra. da Paz, 227 - Grotão, João Pessoa - PB, 58079-790",N/A,N/A,+55 83 98883-9340,5,3,-7.185292,-34.8834273,paraíba
16,DB CELL,https://www.instagram.com/db_cellshop/,ChIJUVZfcNrrrAcR-CqpEoawkGk,"R. do Arco, n°129 - loja 2 - Colinas do Sul, João Pessoa - PB, 58069-349",N/A,N/A,+55 83 98817-4360,4.6,9,-7.1963425999999995,-34.8841635,paraíba
17,Souza smart,https://www.instagram.com/souzasmart2024?igsh=MWtjZjYyMGtvdGVqNg==,ChIJxXW77XXrrAcRoj2E-eaBG3I,"R. Alberto de Miranda Henriques, 810 - Gramame, João Pessoa - PB, 58068-103",N/A,N/A,+55 83 99105-2825,4.6,10,-7.198964699999999,-34.8670834,paraíba
18,Sucell,,ChIJ-S7xkdHDrAcR25jJcKQrt_E,"Av. Hilton Souto Maior, 46 - José Americo de Almeida, João Pessoa - PB, 58073-010",N/A,N/A,+55 83 98212-6665,5,1,-7.168958399999999,-34.855573199999995,paraíba
19,Duo Tech Assistência Técnica em Celulares e Tablets e Acessórios .,,ChIJg02twt_prAcR8rHZQfSGLxI,"Ernesto Geisel, João Pessoa - PB, 58075-430",N/A,N/A,+55 83 98647-5333,2.1,10,-7.1795962,-34.8733955,paraíba
20,JM CELL - Cases e Acessórios,https://instagram.com/jmceell_?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D,ChIJk8BOfLTprAcRX_pP9qG_z1M,"Av. Valdemar Naziazeno, 898 - Ernesto Geisel, João Pessoa - PB, 58075-000",N/A,N/A,+55 83 98157-0299,4.6,9,-7.178182199999999,-34.873843,paraíba
2,Pra Celular JP,,ChIJ434gYDnDrAcRC1wteAZhFuI,"R. Pres. Nereu Ramos, 1130 - Box 1 - Cristo Redentor, João Pessoa - PB, 58073-212",N/A,N/A,+55 83 99801-3694,5,3,-7.1568685,-34.8741492,paraíba
3,CB Mobile Oficial,http://www.cbmobile.com.br/,ChIJSZCXxYrprAcR3xP9Aeb_-bw,"Rua Adalgisa Carneiro Cavalcante, 30 - Cuiá, João Pessoa - PB, 58077-274",N/A,N/A,+55 83 99996-1721,5,21,-7.1777764,-34.8635091,paraíba
4,GF Cell,,ChIJxTYQTtXprAcRwlr8hCFEYns,"Av. Cruz das Armas, 680 - Cruz das Armas, João Pessoa - PB, 58085-000",N/A,N/A,+55 83 98902-6321,4.5,8,-7.1385578999999995,-34.888349999999996,paraíba
5,Leo Cell,,ChIJiaDITjPorAcRDUGU1Q7JoyQ,"R. Elias Cavalcanti de Albuquerque, 170 - Cristo Redentor, João Pessoa - PB, 58070-400",N/A,N/A,+55 987020254,4.6,24,-7.1581836999999995,-34.8779539,paraíba
7,Tripcell,https://www.instagram.com/trip.cell/,ChIJQzU7Lg7prAcR-MMIVkj1Ppc,"R. Bom Jesus, 405 - Varjão, João Pessoa - PB, 58070-060",N/A,N/A,,5,1,-7.1569888,-34.8680078,paraíba
8,Mago do Celular,,ChIJpZ5dF-bdrAcRPEgOt5eFSfY,"Edifício Central Park - Av. Pres. Epitácio Pessoa, 753 - Estados, João Pessoa - PB, 58030-001",N/A,N/A,+55 83 99801-2231,4.2,45,-7.1195876,-34.8636961,paraíba
9,GSM CELULAR,,ChIJ3YUTJWXprAcRrXIbHU9qLXM,"Av. Des. Santos Estanislau, 73-1 - Oitizeiro, João Pessoa - PB, 58088-540",N/A,N/A,+55 83 99695-8992,3.9,23,-7.1541421,-34.8955501,paraíba
10,Store Cell,https://www.instagram.com/storecell.pb/,ChIJO0Sj-H7prAcR8k1W5qRB7iU,"R. Pref. Lourival Caetano, 210 - Mutirão, Bayeux - PB, 58309-712",N/A,N/A,+55 83 98619-2063,5,1,-7.1463489,-34.9264442,paraíba
11,Teck Cell. Assistência técnica em telefonia móvel.,,ChIJHQH-Ta3prAcRaUVQJBLPbwg,"Av. Cruz das Armas, 2962 - Oitizeiro, João Pessoa - PB, 58087-000",N/A,N/A,+55 83 98818-2964,5,1,-7.1572767,-34.8962941,paraíba
12,CG IMPORTS,https://instagram.com/cg.imports.83?igshid=YmMyMTA2M2Y=,ChIJT-Zg1OjvrAcRBwDnN4MO-Dg,"Av. Campina Grande, 26 - Tibiri, Santa Rita - PB, 58302-195",N/A,N/A,+55 83 99189-0418,5,1,-7.1531126,-34.964256999999996,paraíba
13,Thiago Cell,,ChIJ8QC5czborAcRmwjV71kW8Hc,"Av. da Fraternidade, 98 - Cristo Redentor, João Pessoa - PB, 58070-310",N/A,N/A,+55 83 98876-6182,4.2,65,-7.1531804,-34.8828574,paraíba
14,Inovsmart - Conserto de Celular,https://www.instagram.com/inovsmart/,ChIJgRi1kA3DrAcRRvBaOOgH2wk,"Av. Valdemar Naziazeno, 898 - Ernesto Geisel, João Pessoa - PB, 58075-000",N/A,N/A,+55 83 99398-1479,4.9,18,-7.178182199999999,-34.873843,paraíba
15,Pró Celular,,ChIJ4ZUZWArorAcRIHixBojnthc,"R. Mal. Almeida Barreto, 321 - Centro, João Pessoa - PB, 58013-460",N/A,N/A,+55 83 98724-4792,4.8,4,-7.123514999999999,-34.8816585,paraíba
16,MS Cell - José Américo,,ChIJ9Z6u5nDDrAcRLdCcRl2hbEU,"Av. Hilton Souto Maior, 47 - José Américo de Almeida, João Pessoa - PB, 58073-200",N/A,N/A,+55 83 98720-6450,5,2,-7.167921199999999,-34.853859,paraíba
18,Dé Celular,,ChIJSx7wSQbprAcRWo4hTYmaTko,"Av. Ver. Genival Guedes Pivete, 223 - Mutirão, Bayeux - PB, 58309-788",N/A,N/A,+55 83 98882-0524,4.8,9,-7.1428897,-34.923186799999996,paraíba
19,Mix Cell - Acessórios e eletrônicos,,ChIJiQuI_hXBrAcROglo_EJv77U,"R. Mariangela Lucena Peixoto, 87 - Conj. Valentina Figueredo I, João Pessoa - PB, 58063-300",N/A,N/A,+55 83 98861-5515,5,6,-7.1991824,-34.852905299999996,paraíba
20,Phones Acessórios,,ChIJH1N550jDrAcRDkumXX_kzMM,"Rua Ana Cavalcanti de Albuquerque Teixeira Lima, 68 - Mangabeira IV, João Pessoa - PB, 58057-470",N/A,N/A,+55 83 98655-2959,5,12,-7.187051599999999,-34.846617,paraíba
1,Connect cell_Toinho,https://instagram.com/connectcell_toinho?igshid=MzRlODBiNWFlZA==,ChIJm3GDRdvBrAcRyWjBcjtHcHs,"Unidade Paratibe e Unidade nova - Rua comerciante Félix cahino, 360, R. Sibipiruna, 800 - Mangabeira, João Pessoa - PB, 58062-305",N/A,N/A,+55 83 98790-9409,5,16,-7.200970099999999,-34.8334391,paraíba
3,Boy do Celular,,ChIJH0kGsuDnrAcRpsB_-OUVPYA,"Shopping Centro Terceirão - R. Duque de Caxias, 200 - Box 188 e 189 - Centro, João Pessoa - PB, 58010-820",N/A,N/A,+55 83 98787-4431,4.2,88,-7.1183859,-34.883941799999995,paraíba
8,Phone shop - Assistência Técnica,,ChIJvXbmADDrrAcRh2uG6Zt6-Tc,"R. Manoel Alves, 350 - Jardim Recreio, Conde - PB, 58322-000",N/A,N/A,+55 83 99827-1294,5,3,-7.2580770999999995,-34.9061446,paraíba
10,01 store,https://www.instagram.com/01store.st/,ChIJD2HXWtrvrAcR2VLAYoCQtRo,"Av. João Pessoa, 450 - Tibiri, Santa Rita - PB, 58302-000",N/A,N/A,+55 83 98715-7323,4.4,20,-7.1493217,-34.9661008,paraíba
13,iPhoneJP,http://instagram.com/iphonejpb,ChIJeeF0Gk_drAcROw2ZM-fNJKk,"Evolution Business Center - Av. Rio Grande do Sul, 1345 - sala 207 - Estados, João Pessoa - PB, 58030-021",N/A,N/A,+55 83 98753-5438,4.5,25,-7.1183939,-34.8567998,paraíba
14,083 Multicell assistência técnica de celulares e acessórios,,ChIJm6QJD0XprAcRAZ4mHR_tUrI,"R. Abelardo Targino da Fonseca, 16 - Ernesto Geisel, João Pessoa - PB, 58075-418",N/A,N/A,+55 83 98176-9437,4.8,33,-7.1808599,-34.8652745,paraíba
15,Applecell Solution,,ChIJ09-UQ2_vrAcRH1dD5AmvyrY,"Praça Monsenhor R Barros, 13 - Centro, Santa Rita - PB, 58300-160",N/A,N/A,+55 83 98868-5084,5,14,-7.1232637,-34.9793008,paraíba
16,JV CELL,,ChIJy5z3PQzBrAcRToTVLeRjjrU,"R. Mariângela Lucena Peixoto, 1200 - Conj. Valentina Figueredo I, João Pessoa - PB, 58063-030",N/A,N/A,+55 83 99856-0394,5,21,-7.2049484999999995,-34.8510223,paraíba
20,ASSISTÊNCIA TÉCNICA ENCELL,,ChIJcx-G6EbprAcR0baPtNUdPMo,"Av. Cidade de Cajazeiras, 548 - Bairro das Indústrias, João Pessoa - PB, 58083-502",N/A,N/A,+55 83 99360-8945,5,1,-7.175620599999999,-34.9267776,paraíba
3,AC. Cell,,ChIJQev4de3prAcR2NlhCQCRwfo,"R. Severino Bento de Morais, 51 - Grotão, João Pessoa - PB, 58079-796",N/A,N/A,,,,-7.1847474,-34.882132299999995,paraíba
6,Tip Cel imports,,ChIJqfcTyj3rrAcRS_gVUCjyFps,"R. Moisés Ferraz Cassimiro, 31 - Gramame, João Pessoa - PB, 58068-133",N/A,N/A,+55 83 99817-2125,4.6,11,-7.1990574,-34.8641603,paraíba
10,Del Cell Assistência Técnica em celulares,http://www.facebook.com/dellcell,ChIJUb-83SHqrAcRc5nFqBhkTrQ,"R. Joaquim Monteiro da Franca, 695-657 - Colinas do Sul, João Pessoa - PB, 58079-846",N/A,N/A,+55 83 98885-0568,3.9,22,-7.194357699999999,-34.8846905,paraíba
13,ROCHA CELL,,ChIJ9d9kXfDBrAcRE2OxcB-9QME,"R. Mariangela Lucena Peixoto, 1215 - Conj. Valentina Figueredo I, João Pessoa - PB, 58063-300",N/A,N/A,+55 83 98828-8887,3.5,2,-7.204559799999999,-34.8503015,paraíba
14,Doutorzinho Cell,https://instagram.com/doutorzinho.cell?utm_medium=copy_link,ChIJPx2ANTXBrAcRFI2VAaHpZeE,"R. Mariangela Lucena Peixoto, 68 - Valentina de Figueiredo, João Pessoa - PB, 58063-300",N/A,N/A,+55 83 99910-6642,4,11,-7.2061613,-34.8465206,paraíba
17,JAR CELL,https://instagram.com/jar.cell.oficial?utm_medium=copy_link,ChIJFW8nrYnDrAcRU1RCRwejqkE,"R. Dr. Euclídes Neiva de Oliveira, 2387 - Mangabeira, João Pessoa - PB, 58057-000",N/A,N/A,+55 83 98858-6755,4.5,11,-7.1823353,-34.8430951,paraíba
1,Seven Assistência Técnica,,ChIJgUMGFp3BrAcR_WARyZ8s7vg,"R. Recife, N°44 - Planalto da Boa Esperança, João Pessoa - PB, 58065-006",N/A,N/A,+55 83 98627-0176,5,10,-7.1995454,-34.8545916,paraíba
3,Loja Cellular,https://instagram.com/cellular.comm?igshid=YmMyMTA2M2Y=,ChIJ29H5UbjDrAcRNm0LH7tLAok,"Av. Benicio De Oliveira Lima, 122 - José Américo de Almeida, João Pessoa - PB, 58073-212",N/A,N/A,+55 83 99840-5198,5,2,-7.1677259,-34.8558498,paraíba
4,SOS TECH CEL,,ChIJL7HDrLvDrAcRTwt0gTyA6tw,"R. Dr. Euclídes Neiva de Oliveira, 2370 - Mangabeira, João Pessoa - PB, 58057-000",N/A,N/A,+55 83 98824-0380,5,1,-7.1821307,-34.843385999999995,paraíba
5,Ms Cell - Mangabeira IV,https://www.instagram.com/mscelljp/,ChIJy6RgR_TDrAcRh3U40pHPqkA,"R. Francisco Porfírio Ribeiro, 2571 - Mangabeira IV, João Pessoa - PB, 58059-183",N/A,N/A,+55 83 98806-0595,3.2,6,-7.1846289,-34.8389965,paraíba
6,N.C imports,https://instagram.com/n.cimports?igshid=NTdlMDg3MTY=,ChIJd5hR0TnprAcRryu0uqQ706Y,"Av. Valdemar Naziazeno, 440 - 83 981367458 - Geisel, João Pessoa - PB, 58000-000",N/A,N/A,+55 83 98136-7458,,,-7.1742612999999995,-34.8742175,paraíba
7,Vanin Cell,,ChIJw0pjjF7BrAcR9oDzLwBkAmg,"R. Oscar Lopes Machado, 521 - Paratibe, João Pessoa - PB, 58062-030",N/A,N/A,+55 83 98791-2381,4.9,29,-7.208094399999999,-34.8352885,paraíba
8,RJ Cell,,ChIJMaK1McjBrAcRUevLch7Pl6M,"R. Inspetora Emilia Mendonca Gomes - Conj. Valentina Figueredo I, João Pessoa - PB, 58064-360",N/A,N/A,+55 83 98842-9642,5,1,-7.199667,-34.8454346,paraíba
16,Assistência técnica - 083SMARTCELL - LOJA 3,,ChIJRQdqwXzBrAcRNTla-Zx0kRg,"R. Mariangela Lucena Peixoto, 67 - Valentina, João Pessoa - PB, 58063-300",N/A,N/A,+55 83 98708-7638,4.6,10,-7.1992223,-34.8531131,paraíba
18,F. Cell,,ChIJWVT6v_LBrAcRXgmD58dNxUc,"R. Severina de Paiva Araújo, 250 - Box 4 - Valentina de Figueiredo, João Pessoa - PB, 58064-560",N/A,N/A,+55 83 3506-0619,,,-7.206124099999999,-34.8417917,paraíba
19,Apple TechPB,,ChIJTW5yQIXprAcRIslWTtqBJqA,"Avenida Juscelino Kubitscheck, Praça Est. Orlando Geisel, João Pessoa - PB, 58075-400",N/A,N/A,+55 83 98115-3754,,,-7.179897599999999,-34.8701388,paraíba
20,iPhones Acessórios 83,,ChIJqU85EBfBrAcRLGcyNyXYjrw,"R. Rosa Mística, 33 - Muçumagro, João Pessoa - PB, 58066-126",N/A,N/A,+55 83 98655-2959,5,2,-7.2145208,-34.837758799999996,paraíba
1,Patrãozinho Cell,,ChIJKZO4kvLBrAcRRv4lCkRrXTo,"R. Severina de Paiva Araújo, 75 - Valentina de Figueiredo, João Pessoa - PB, 58064-560",N/A,N/A,+55 83 98600-0029,4.6,164,-7.2056868,-34.8433074,paraíba
6,"V-TECH - Assistência Técnica | Especializada em Celular, Tablet e Smartphones",,ChIJj2NVFybBrAcRUerf-k9kZxU,"R. Funcionário Público Paulo Antônio Bastos Portela, 281 - Conj. Valentina Figueredo I, João Pessoa - PB, 58067-242",N/A,N/A,+55 83 98669-8781,4.9,69,-7.2084544,-34.8505562,paraíba
11,BTECH,,ChIJQY_RazbBrAcRYdZQEWZacao,"R. Mariangela Lucena Peixoto, 306 - Box 01 - Valentina de Figueiredo, João Pessoa - PB, 58063-300",N/A,N/A,+55 83 98828-0347,4.8,16,-7.20177,-34.850145999999995,paraíba
12,083Inforcell,,ChIJt0I5lALBrAcRiqGsc8geX6w,"Empresarial Valentina Center, R. Mariangela Lucena Peixoto, 133 - Sala 8 - Valentina de Figueiredo, João Pessoa - PB, 58063-300",N/A,N/A,,5,1,-7.2023323999999995,-34.8513227,paraíba
13,M-tech cell,,ChIJ6wQnFdXBrAcRDIqXzELlKSk,"R. Comerciante Félix Cahino, 81 - Valentina, João Pessoa - PB, 58064-727",N/A,N/A,+55 83 99669-9845,4.8,6,-7.2054681,-34.8397369,paraíba
16,Sandro Cell,,ChIJtYbCI5bBrAcRNxyek53ibHg,"R. Arraial do Bonfim, 320 - Muçumagro, João Pessoa - PB, 58066-146",N/A,N/A,,5,6,-7.216711399999999,-34.8331836,paraíba
18,Stilo Store JP,,ChIJHcfSKQbBrAcRGmBsk0kmjGE,"R. Mariangela Lucena Peixoto, 140 - Sala 101 - Valentina de Figueiredo, João Pessoa - PB, 58063-300",N/A,N/A,+55 83 98844-1414,5,5,-7.1993715,-34.8524544,paraíba
19,Segcell Imports - Loja Valentina,,ChIJPWPPci3BrAcRzYfV9Uc7vTs,"R. Flodoaldo Peixoto Filho, 786,Sala C, João Pessoa - PB, 58065-000 - Valentina de Figueiredo, João Pessoa - PB, 58063-000",N/A,N/A,+55 83 98624-8855,3.6,7,-7.2063922,-34.8540022,paraíba
3,THcell Acessorios em Geral e Reparo,https://www.instagram.com/thcell_acessorioss/profilecard/?igsh=MWdzZDhiNG13Mjhnbg==,ChIJHX8kH__DrAcR7qTl-4FPJBA,"R. Artífice Pedro Marcos de Souza, 229 - Valentina, João Pessoa - PB, 58064-000",N/A,N/A,+55 83 98814-8720,5,4,-7.1966277,-34.84467,paraíba
4,PARAIBACELL,,ChIJv1ay4RbDrAcRqIXwBx3DAZE,"R. Elías Pereira de Araújo - Mangabeira, João Pessoa - PB, 58056-010",N/A,N/A,+55 83 98860-8778,3,2,-7.172352,-34.8402363,paraíba
5,KCell & Informática - Assistência Técnica para Celular em Mangabeira,,ChIJxV8RW2DCrAcRRXk_Hc29vVM,"R. Francisco Porfírio Ribeiro, 1027 - Mangabeira, João Pessoa - PB, 58057-100",N/A,N/A,+55 83 98789-3883,4.6,40,-7.1870575,-34.8390602,paraíba
6,J Apple Solutions,https://instagram.com/japplesolutions?utm_medium=copy_link,ChIJP_bRtyrBrAcRriF09kxDyk8,"R. Joaquim de Figueiredo Braga, 158 - Valentina de Figueiredo, João Pessoa - PB, 58064-550",N/A,N/A,+55 83 99996-8248,5,3,-7.2059054,-34.8504078,paraíba
13,Alexandre Imports,https://instagram.com/alexandreimportsoficial?utm_medium=copy_link,ChIJ8aOu0fXBrAcRU0FT3xrPhdw,"Av. Emília Mendonça Gomes, 688 - Valentina, João Pessoa - PB, 58064-360",N/A,N/A,+55 83 98781-2980,5,16,-7.2023174,-34.843122199999996,paraíba
15,IMPÉRIAL CELL PB,https://www.instagram.com/imperialcellpb,ChIJwyDLBQDBrAcRQh2sh-w6jMA,"R. Domingos José da Paixão, 1371 - Muçumagro, João Pessoa - PB, 58066-100",N/A,N/A,+55 83 98834-6591,,,-7.2153231,-34.839060499999995,paraíba
16,GENIAL CELL,,ChIJR8YvKQDBrAcRBi-VtjIdKE8,"R. Iraci Félix Cordeiro, 45 - Paratibe, João Pessoa - PB, 58062-289",N/A,N/A,+55 83 98621-8758,5,8,-7.2025574,-34.8323795,paraíba
19,Top tech,,ChIJtR6t3bjDrAcRoDGnXiPNC6U,"R. Josefa Taveira, 01 - Mangabeira, João Pessoa - PB, 58055-000",N/A,N/A,+55 83 98600-1060,5,1,-7.1719139,-34.8394295,paraíba
20,Conexcell Assistência Técnica e Acessórios - Mangabeira,,ChIJh0T91tDDrAcR3DTDzU2dhXI,"R. Elías Pereira de Araújo, 530 - CASA B - Mangabeira I, João Pessoa - PB, 58056-010",N/A,N/A,+55 83 98778-2311,5,18,-7.1723864,-34.838484199999996,paraíba
9,Mistercelular,,ChIJgQ9X-NDvrAcRmSXCRmUNHaU,"Av. João Pessoa, 559 - Tibiri, Santa Rita - PB, 58302-000",N/A,N/A,+55 83 99631-3538,,,-7.1500799,-34.9643715,paraíba
10,Alô Cell,https://www.instagram.com/alocell1?igsh=MWRxZGYwaGNzaGFzcw==,ChIJI4hsbb3orAcRw776aSyHE1g,"R. Eng. de Carvalho, 354 - Centro, Bayeux - PB, 58110-020",N/A,N/A,+55 83 3232-5609,4.1,56,-7.128983799999999,-34.9304105,paraíba
13,Charles Cell Assistência Técnica E Acessórios,,ChIJj34XJiHprAcRayIFu0wHZYE,"R. Prof. Ernesto da Silveira, n 47 - Oitizeiro, João Pessoa - PB, 58088-010",N/A,N/A,+55 83 98899-2399,,,-7.1590697,-34.8958058,paraíba
14,Sr. Cell,https://instagram.com/sr.cell083?igshid=wy8pf9jfk58r,ChIJp39IdhfprAcRj2Zn2T8SGuc,"Tv. Epitácio Pessoa - Centro, Bayeux - PB, 58110-024",N/A,N/A,+55 83 99662-8771,,,-7.131301799999999,-34.9302299,paraíba
16,Silver Cell Assistência Técnica e Acessórios,,ChIJb4rGYPrvrAcR60KClGsESQU,"Av. Emb. Milton Cabral - Jardim Europa, Santa Rita - PB, 58302-510",N/A,N/A,+55 83 98684-3699,,,-7.143322599999999,-34.9683366,paraíba
17,Dudinha Cell Assistência Técnica e Acessórios,,ChIJUSN_k-bprAcRheN1aokc0mM,"Av. Cruz das Armas, 2962 - Cruz das Armas, João Pessoa - PB, 58087-000",N/A,N/A,+55 83 98664-1718,5,2,-7.1573277,-34.8964353,paraíba
19,Epa Celular,,ChIJNUIcMJrorAcRA6suDrDNJOk,"R. Joaquim Fernandes - Centro, Bayeux - PB, 58306-160",N/A,N/A,+55 83 98801-4831,5,2,-7.125665499999999,-34.9223703,paraíba
20,TOPCase,,ChIJyXmHQZfvrAcRiIM7nG5eWJ0,"Av. Emb. Milton Cabral,13 Tibiri 2, Santa Rita - PB, 58302-510",N/A,N/A,+55 83 98888-8751,,,-7.1488802,-34.9702562,paraíba
2,Alô Celular,,ChIJfwvl8-DnrAcRGhqsIOlGSMI,"Av. Miguel Couto, 61 - Centro, João Pessoa - PB, 58010-770",N/A,N/A,+55 83 98887-0248,4.6,98,-7.1184157,-34.8834452,paraíba
3,Mix Cell,https://instagram.com/mix.cel?igshid=YmMyMTA2M2Y=,ChIJoauzmeDnrAcR_mbKrz_67l0,"Shopping Centro Terceirão - R. Duque de Caxias, 200 - Box 136 - Centro, João Pessoa - PB, 58010-820",N/A,N/A,+55 83 98879-5311,4.5,58,-7.1183859,-34.883941799999995,paraíba
6,Armazém Paraíba Celular,http://www.armazempb.com.br/,ChIJnWogM-HnrAcRNa4Y7cHi6HY,"R. Santo Elias, 260 - Centro, João Pessoa - PB, 58013-150",N/A,N/A,+55 83 4001-4500,4,173,-7.1174009,-34.8809549,paraíba
7,Mercadocell,https://mercadocell.catalog.kyte.site/,ChIJAQW-fpnnrAcRaypyTh115Jo,"Shopping Terceirão - R. Duque de Caxias, 200 - Box 54 e 157 - Centro, João Pessoa - PB, 58010-820",N/A,N/A,+55 83 99999-4216,4.7,15,-7.1184066999999995,-34.8840126,paraíba
15,Harmonia Cell,,ChIJX1rSFlDprAcR7dvMIaJ_e3U,"R. Eng. de Carvalho, 537 - Centro, Bayeux - PB, 58307-150",N/A,N/A,+55 83 98603-3736,5,5,-7.1306442,-34.9310865,paraíba
16,Prime cell Assistência Técnica,,ChIJWQXzgYTprAcRJA0mJ5QYzhw,"R. Silva Mariz, Box 14 - Cruz das Armas, João Pessoa - PB, 58085-350",N/A,N/A,+55 83 99928-5951,5,8,-7.1394185,-34.8879497,paraíba
18,Tecnocell Celular,http://www.tecnocellcelular.com.br/,ChIJ2anntUndrAcRXgT5XinFhJY,"Avenida Senador Rui Carneiro, 201 - Brisamar, João Pessoa - PB, 58032-100",N/A,N/A,+55 83 3244-8566,4,181,-7.1186757,-34.8417613,paraíba
19,IGPHONE Telefonia e acessórios,https://instagram.com/igphonee?igshid=YmMyMTA2M2Y=,ChIJfTVrThTvrAcRCmAGn95j8Gc,"Av. João Pessoa, 142 - Tibiri, Santa Rita - PB, 58302-000",N/A,N/A,+55 83 98733-7147,5,3,-7.1468324999999995,-34.9685233,paraíba
9,Cell tech +,,ChIJwyJc38nprAcRMs_guFj4V60,"R. Elías C de Albuquerque - Lot. Jardim Itabaiana 1900 - Cristo Redentor, João Pessoa - PB, 58070-400",N/A,N/A,+55 83 98838-8525,4,2,-7.1612377,-34.879419399999996,paraíba
14,PANDA CELL,,ChIJbUs-OIbprAcRI_YFKwEs3vc,"R. Elias Cavalcanti de Albuquerque, 329 - Cristo Redentor, João Pessoa - PB, 58070-400",N/A,N/A,+55 83 99821-8448,5,2,-7.1592576,-34.8783895,paraíba
16,tem tudo do irmão,,ChIJMdTOZS3prAcR1Ye8KXAbeuI,"R. Antônio Teotônio, 271 - Cristo Redentor, João Pessoa - PB, 58071-620",N/A,N/A,+55 83 99911-3441,,,-7.163536199999999,-34.8811446,paraíba
17,Shopcell Assistência Técnica,https://www.instagram.com/shop_celljp/,ChIJs09noDHorAcRQkIrN34GIgI,"R. José Francisco da Silva, 900A - Cristo Redentor, João Pessoa - PB, 58070-410",N/A,N/A,+55 83 99917-7561,4.8,59,-7.153054399999999,-34.8760705,paraíba
3,Mais infor Cell 8,,ChIJg1HNqgDDrAcRScx3cnu_49A,"Rua Comerciante Alfredo Ferreira da Rocha, 211 - Mangabeira, João Pessoa - PB, 58055-540",N/A,N/A,+55 83 99143-4213,5,9,-7.164081899999999,-34.842054399999995,paraíba
6,083SMARTCELL,https://instagram.com/083smartcell?utm_medium=copy_link,ChIJxe3jmgDDrAcRdVy344PgJvo,"R. Josefa Taveira, 543 - loja C - Mangabeira, João Pessoa - PB, 58055-000",N/A,N/A,+55 83 98851-5821,4.3,12,-7.1667505,-34.8383853,paraíba
