Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
20,POINT CELULAR,,ChIJ4x7nDqqR9gcROjgxuyxNrS8,"Rua Três, 43 - Cohab Anil I, São Luís - MA, 65052-050",N/A,N/A,+55 98 3244-3035,4.9,27,-2.543719,-44.215166499999995,maranhão
1,Jardson Celulares,,ChIJy0oKlLiP9gcRhDTpfjqphfo,"Av. João Pessoa - João Paulo, São Luís - MA, 65042-040",N/A,N/A,+55 98 98704-3847,4.8,5,-2.5468669,-44.267702299999996,maranhão
2,DD Celulares,,ChIJ6_V6mKaa9gcRjQtmOWd-Veg,"Av. Santos Dumont, 01A - São Cristovao, São Luís - MA, 66055-555",N/A,N/A,+55 98 98815-9944,4.2,16,-2.5707815,-44.2348863,maranhão
3,Hey Brothers - Celulares e Acessórios,https://www.instagram.com/hey.brothers._/,ChIJWbWlClab9gcR1K1B0mFJ_3g,"Shopping Marajó - Av. Guajajaras, Piso 01 Loja 22 - São Cristovao, São Luís - MA, 65010-000",N/A,N/A,+55 98 98833-7984,5,23,-2.5723544,-44.2346103,maranhão
4,BNA Celulares e impressões,http://wwwbnacelular.com.br/,ChIJnY_pRaGb9gcRL0ynIfbBZ3U,"R. Fé Em Deus, 20 - qd 209 128 - Jardim São Cristovão, São Luís - MA, 65055-190",N/A,N/A,+55 98 98853-0052,,,-2.5731034,-44.228249,maranhão
5,Erivan Celulares,,ChIJg-KmVKSa9gcRq5ar7292M0E,"Av. Guajajaras, 65 - São Cristovao, São Luís - MA, 65055-285",N/A,N/A,+55 98 98854-0434,4,10,-2.5722073,-44.2354073,maranhão
6,MIDIA CELL,,ChIJryaTxwKG9gcR1bnzBErTIuw,"Av. Moçambique - Anjo da Guarda, São Luís - MA, 65035-790",N/A,N/A,,,,-2.5642443,-44.332448,maranhão
7,Rn Celulares,,ChIJv_sQzeWO9gcRSX_UTufUBD4,"R. das Flôres, 285 - Centro, São Luís - MA, 65010-230",N/A,N/A,,3.8,6,-2.5300596,-44.2994929,maranhão
8,Diomar celulares,https://instagram.com/diomar_celulares,ChIJK0WnMFeP9gcRNyd-z1NfmKc,"Diomar celulares - R. Sambaíba - Pindorama, São Luís - MA, 65041-196",N/A,N/A,+55 98 98723-5412,,,-2.5611539999999997,-44.2801349,maranhão
9,Casa Do Celular,https://casadocelular.com.br/,ChIJm-ZkU3qR9gcROqGOe5kZBso,"R. 4 - Turu, São José de Ribamar - MA",N/A,N/A,+55 85 98418-1010,3.5,4,-2.5163275,-44.203171,maranhão
10,Oficina Do Celular,,ChIJ1-2Q_CSb9gcRnLRo6HZWPhw,"R. da Árvore, 62 - Vila Cascavel, São Luís - MA, 65057-647",N/A,N/A,+55 98 98808-1546,,,-2.5940711999999997,-44.2213394,maranhão
11,ADRIANA CELULAR,,ChIJDTBN36Ca9gcRHXXHRigTgJA,"Av. Guajajaras, 221 - Jardim São Cristovão, São Luís - MA, 65056-045",N/A,N/A,,,,-2.5694306,-44.232793199999996,maranhão
12,Display Celular,,ChIJMU8-f_SP9gcRuVmOk61BVt8,"R. Valdívino Castelo Branco, 12 - Vila Conceição (Coroadinho), São Luís - MA, 65041-720",N/A,N/A,,2.8,4,-2.5627047999999997,-44.2642641,maranhão
13,Narre Tech Celulares e Notebook,https://www.instagram.com/narretech.celularesslz?igsh=Y3U3Y2drbG9raGlx,ChIJOy_5uwCP9gcR_wyZPnVt-RI,"Av. Daniel de La Touche, 987 - Shopping da Ilha, São Luís - MA, 65074-115",N/A,N/A,+55 98 98179-5994,,,-2.5274136,-44.255304699999996,maranhão
14,Opção Celular,http://wa.me/+5598999947457,ChIJR7y_H5GH9gcRJxL59bMsSPg,"R. México, 5 - Anjo da Guarda, São Luís - MA, 65085-805",N/A,N/A,+55 98 99994-7457,,,-2.5639542,-44.331556299999995,maranhão
15,Clínica Do Celular,,ChIJ8aKOUOWO9gcRpHbqn5D9-aA,"Av. Silva Maia, 41 - Centro, São Luís - MA, 65020-570",N/A,N/A,+55 98 98314-2977,5,1,-2.5289433,-44.2958001,maranhão
16,CASA dos CELULARES,,ChIJaz88hCaO9gcRxx8wKx0WWII,"Av. A - Maranhão Novo, São Luís - MA, 65074-115",N/A,N/A,,1,1,-2.5280362,-44.2533502,maranhão
18,FS Celulares e Informática,https://www.instagram.com/fsinformatica_codo/?igshid=YmMyMTA2M2Y%3D,ChIJ0zlDzgWP9gcRNiU02XB2-m0,"Shopping da Ilha, Centro Empresarial - Av. Daniel de La Touche, 987 - Torre 1, 8º Andar, Sala 805 - Cohama, São Luís - MA, 65074-115",N/A,N/A,+55 98 98543-6630,4.4,86,-2.5273933,-44.2548915,maranhão
20,Mv Celulares Assistência Técnica,,ChIJcSN_q3yQ9gcR-xNCMkozoeI,"Rua Primeiro de Março - Vila Brasil, São Luís - MA, 65056-578",N/A,N/A,,4,1,-2.5612928,-44.2144635,maranhão
1,UNIVERSO CELULARES E ASSISTÊNCIA TÉCNICA,,ChIJk8umQquD9gcRMmcc4LskepA,"R. Tancredo Neves - Nova República, São Luís - MA, 65090-575",N/A,N/A,+55 98 98822-0702,,,-2.6439473,-44.2775779,maranhão
2,DSL,,ChIJo418_n2R9gcRhrgybBQn4jw,"Av. Brasil, 01 - loja C - Vila Vicente Fialho, São Luís - MA, 65070-130",N/A,N/A,+55 98 98443-9856,4.7,13,-2.5088255999999998,-44.241855799999996,maranhão
3,G5 Celular,https://instagram.com/g5celular?igshid=lwb6cmod25a7,ChIJBYlYnn-b9gcRUuIG9TUFYog,"Av. Guajajaras, 1000 - São Cristovao, São Luís - MA, 65056-045",N/A,N/A,+55 98 3303-3975,5,2,-2.5719366999999997,-44.2351933,maranhão
4,Franciel Celulares - Xiaomi - Realme - IPhone - Assistência técnica,https://www.instagram.com/francielcelulares/,ChIJy14F2WuR9gcRGl0wX2MGK-I,"Av. Contôrno Leste Oeste, 71 - Cohatrac I, São Luís - MA, 65053-770",N/A,N/A,+55 98 99994-8239,4.7,63,-2.5401582,-44.2095039,maranhão
6,Meu Celular,,ChIJfbxGIoqH9gcRm-Ui_DB67Rc,"R. Nicarágua - Anjo da Guarda, São Luís - MA, 65085-238",N/A,N/A,+55 98 98448-1266,,,-2.5640452,-44.3332437,maranhão
7,Mob Capas - Acessórios para Celular,,ChIJMdL_OAGR9gcR6OJ6vNkWUbg,"Av. Contôrno Norte, 57 - Cohatrac II, São Luís - MA, 65053-780",N/A,N/A,+55 98 98813-6365,4.6,11,-2.5367273999999997,-44.2065765,maranhão
8,Toulbert Celular,,ChIJT3DzVw2Q9gcRrY_-M2260f4,"Av. Tales Neto, 22 B - João de Deus, São Luís - MA, 65057-470",N/A,N/A,+55 98 3302-2153,4.2,22,-2.5606172,-44.2295119,maranhão
9,Bento Cell Assistência Técnica Samsung Motorola Apple Xiaomi Celular Tablet Notebook,,ChIJiZ66TVqP9gcRKrfsNqDuOxk,"Rua Oswaldo Cruz 907b Centro de - Centro, São Luís - MA, 65020-250",N/A,N/A,+55 98 98435-7052,4.5,26,-2.5307252,-44.295183699999995,maranhão
10,Sancell Celular & Tablet,,ChIJ8TsWz7CI9gcRtMGlGm4TFtc,"Anjo da Guarda, São Luís - MA, 65037-060",N/A,N/A,,,,-2.5528366,-44.331561199999996,maranhão
11,HC3 Celular e Informática,,ChIJvXeo7rmP9gcRC2F0jCtWHB4,"R. São Vicente de Paula, 345 A - João Paulo, São Luís - MA, 65040-100",N/A,N/A,+55 98 98433-7584,4.3,41,-2.5448869999999997,-44.270736,maranhão
12,CELULAR TEC - MA,,ChIJezlgQOeR9gcRuCUDJA1LbY0,"R. São Judas Tadeu - Cantinho do Céu, São Luís - MA, 65060-620",N/A,N/A,+55 98 98807-7177,5,5,-2.5229092,-44.241731699999995,maranhão
13,FARIAS CELULAR,,ChIJi5o8qsiR9gcRGKgXOtQ0UVI,"Tv. São Bernardo - Planalto Anil I, São Luís - MA, 65064-300",N/A,N/A,+55 98 98195-1599,5,12,-2.554726,-44.224163,maranhão
14,IC INTERNACIONAL CELULARES,,ChIJT1HiYdGP9gcRoYQe1TiRBAs,"Rua Rio Branco, 267 - Centro, São Luís - MA, 65020-490",N/A,N/A,+55 98 98845-8177,5,4,-2.5272022,-44.2958758,maranhão
15,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1284?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJVwn_BOeR9gcR0uUGnIqBwm0,"R. 10 Unidade 203, 1 - Cidade Operária, São Luís - MA, 65058-188",N/A,N/A,,4.3,436,-2.5739322,-44.2016,maranhão
16,Celular Mania,,ChIJERXHHbOR9gcRtDKTIwHuy7g,"Av. Jerônimo de Albuquerque, 641 - Cruzeiro do Anil, São Luís - MA, 65054-015",N/A,N/A,+55 98 98407-3296,3.8,5,-2.537944,-44.222710899999996,maranhão
17,Saymon Cell,https://instagram.com/saymon_cell?igshid=5st0z7yql9nx,ChIJ9Y-LXD2b9gcRb1g1D53ESLo,"R. 23 Unidade 205 - Cidade Operária, São Luís - MA, 65058-153",N/A,N/A,+55 98 98467-3529,5,16,-2.5807727,-44.2021683,maranhão
18,Efraim Celulares,,ChIJl_LHunqR9gcRx9MwOKGcaJo,"Av. Contôrno Leste Oeste, 1a - Cohatrac I, São Luís - MA, 65053-680",N/A,N/A,+55 98 98128-1282,4.1,13,-2.5396484,-44.2063535,maranhão
19,CLUBSMART Assistência Técnica Express e Acessórios Para Celulares,,ChIJH8Q7Q3iQ9gcRR9y98f8f5Bc,"R. Pastor Estevam Ângelo de Souza - Ipem São Cristóvão, São Luís - MA, 65055-293",N/A,N/A,+55 98 99168-1466,5,9,-2.5672398999999997,-44.2176876,maranhão
20,Bigphone House - Assistência Técnica de celulares,https://www.instagram.com/bigphonehouse.slz/,ChIJbzAT2A-P9gcRACr50275C08,"Av. Getúlio Vargas, 1664 - Centro, São Luís - MA, 65025-000",N/A,N/A,+55 98 98708-1172,5,5,-2.5346032,-44.290079,maranhão
1,Celular Slz,https://www.facebook.com/celularslz/,ChIJM_RgLHaa9gcR_vp8xlfYcLY,"R. Cc - Cidade Operária, São Luís - MA, 65058-578",N/A,N/A,+55 98 99611-6979,4.4,16,-2.5772397,-44.1976073,maranhão
2,Espaço Dos Celulares Capas & Acessórios,,ChIJp-dJUfyQ9gcRm-7V3j5_uI0,"Avenida Contorno Sul, 22 Cohatrac Jardim Araçagi 2, São José de Ribamar - MA, 65110-000",N/A,N/A,+55 98 98454-3283,4.2,10,-2.5420390999999998,-44.2031062,maranhão
4,Dr. Celular,,ChIJU3MrlNyF9gcRxsULQ5knpHc,"Rua 19, Qda. Nº, R. Trinta e Dois, 22 - Vila Embratel, São Luís - MA, 65080-140",N/A,N/A,+55 98 98879-6587,,,-2.5709983999999997,-44.3083719,maranhão
5,Clube do Celular,,ChIJP2Y2qwyX9gcRxtvcQfZU3mY,"Avenida Era de aquários, R. Nova Terra, São José de Ribamar - MA, 65110-000",N/A,N/A,+55 98 99120-7237,,,-2.5709163,-44.153173599999995,maranhão
8,Casa Dos Celulares,,ChIJL600i6qR9gcRZ3qlSKSsfLI,"Av. Contorno Leste, 55 - Cohatrac II, São Luís - MA, 65053-570",N/A,N/A,+55 98 98825-1126,4.1,34,-2.5378506,-44.211139599999996,maranhão
9,L.A. Celular,,ChIJc1XSSfyQ9gcRPoP-mQstNN8,"Av. Contorno Sul - Cohatrac I, São Luís - MA, 65053-550",N/A,N/A,,1,1,-2.5419775,-44.204020199999995,maranhão
10,Assistência Celular REI DAS PELÍCULAS,,ChIJYWpYjOaO9gcRR1TlWyYQVkU,"R. Sete de Setembro, 755 - Centro, São Luís - MA, 65010-120",N/A,N/A,+55 98 98712-9603,4.2,10,-2.5320654,-44.3010836,maranhão
11,cbtech Informática e Celulares Assistência Técnica,,ChIJiVB-oSOQ9gcRGd5eZUts5W8,"Av. Projetada, 27 - Vila Palmeira, São Luís - MA, 65047-390",N/A,N/A,+55 98 3238-7637,4.9,79,-2.5440180999999997,-44.2549445,maranhão
12,CELULAR DA ILHA,https://celulardailha.mercadoshops.com.br/,ChIJv4KG6_6b9gcRiiCaa6R196s,"Av. Pavão Filho - Cidade Operária, São Luís - MA, 65058-874",N/A,N/A,+55 98 98470-0615,4.6,8,-2.5846478,-44.1919918,maranhão
13,Opção Celular,https://wa.me/+5598999947457,ChIJ2UfEjzyP9gcRX0CyloUTkUM,"Rua Santa Rita 25, Vila Isabel - Anjo da Guarda, São Luís - MA, 65082-075",N/A,N/A,+55 98 99994-7457,,,-2.5619223,-44.320873999999996,maranhão
14,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/1120?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJ8WXl8emQ9gcRjBZH66V3dGo,"Estr. De Ribamar, Av. Saramanta, 1000, São José de Ribamar - MA, 65110-000",N/A,N/A,,4.3,365,-2.5508636,-44.1919878,maranhão
16,Claudio Celulares,,ChIJ8fAZo-aO9gcRD3PevwnCGvs,"R. do Passeio, 184 b - Centro, São Luís - MA, 65015-370",N/A,N/A,+55 98 3221-3763,3.8,17,-2.5317666,-44.2965873,maranhão
17,RS Celulares,,ChIJ2WZIJ3ea9gcRYGn1dWW9P0Y,"Feira da Cidade Operária, Lateral Esquerda, Box 50, Avenida Este (Unidade 203), S/N - Cidade Operária, MA, 65058-182",N/A,N/A,+55 98 98711-2350,4.5,2,-2.5727462,-44.1985998,maranhão
18,Market Celulares e Informática,,ChIJDUkNJTmR9gcRLx9zSZcdWWo,"Avenida Cohab Anil, 2 - n 06 - COHAB Anil II, São Luís - MA, 65052-790",N/A,N/A,,5,1,-2.5408158999999997,-44.2184044,maranhão
19,Efraim Celulares,,ChIJ6Z-OYFKQ9gcRflYCXKITH1o,"Av. Cinco, 02 - COHAB Anil II, São Luís - MA, 65051-463",N/A,N/A,,3,2,-2.5411584,-44.2183134,maranhão
20,MEU CELULAR,,ChIJTa4bSumR9gcRLy-U4rUnVdI,"R. São Judas Tadeu, 19 - LOJA 04 - Cantinho do Céu, São Luís - MA, 65060-620",N/A,N/A,+55 98 98715-0910,,,-2.5229139,-44.2427165,maranhão
1,MRF Acessórios e Manutenção de Celular,,ChIJ938GTTST9gcR6mE7vB4tZsk,"Centro Comercial Empório Athenas - Av. Beta, SN - Loja 26 - Parque Athenas, São Luís - MA, 65072-120",N/A,N/A,+55 98 98419-7432,5,2,-2.503897,-44.2473047,maranhão
3,Shopping das Capas,,ChIJ_____2_uaH8R7AX6rdCBa4o,"R. das Flôres, 280 - Centro, São Luís - MA, 65010-120",N/A,N/A,+55 98 3222-5181,2,1,-2.5300667999999997,-44.2996773,maranhão
5,Volari Tech Celulares e Eletrônicos,https://www.volaritech.com.br/,ChIJw_3Psze6baYRtuwEIsP0o-k,"Mac Center - R. Euclides Farias, 1 - Sala 29, 1 Andar - Cohama, São Luís - MA, 65074-080",N/A,N/A,+55 98 98265-0031,5,8,-2.5123679,-44.2454459,maranhão
6,Market Celulares & Informática,,ChIJ7_tMEUKa9gcRFuQGDG81lV0,"Av. Principal Jardim Amẻrica, 89 A - Quadra 11 - Jardim América, São Luís - MA, 65058-000",N/A,N/A,+55 98 98400-8169,3.9,8,-2.5844469,-44.1965922,maranhão
8,Americanas,https://www.americanas.com.br/lojas-proximas/33014556000196/L364?ordenacao=topSelling&utm_medium=meunegocio&utm_source=google&utm_campaign=marca:acom;midia:meunegocio;formato:00;subformato:00;idcampanha:pacotelocal&epar=mn_00_00_go_pacotelocal,ChIJt9_SEYmN9gcR9LBIxWp_jaQ,"Av. dos Holandeses, 1 - Quadra 36, Loja 11 - Calhau, São Luís - MA, 65071-380",N/A,N/A,,3.9,148,-2.4913464999999997,-44.2547901,maranhão
9,Cristian Celulares,,ChIJey02Q7OP9gcRZGtPUdwmByI,"Av. 1, 1 - qd19 - Vinhais, São Luís - MA, 65071-010",N/A,N/A,+55 98 99245-9598,4.6,18,-2.5147806,-44.2541468,maranhão
10,Norte Refrigeração São Luís Atendimento CELULAR,https://www.instagram.com/bastosnorterefrigeracaosaoluis?utm_source=qr&igsh=MWUzanFydWZ5ZTJicA==,ChIJuSxJpTZYg0sR1SuJHPTcZr0,"Fale c/ Vendedor (98, 99126-4089 - Bequimão, São Luís - MA, 65065-010",N/A,N/A,+55 98 99126-4089,5,4,-2.5700308,-44.217517199999996,maranhão
12,G5 Informática e Celulares,https://whats.link/g5informaticaecelular,ChIJObNQhDeb9gcRBrnULhrxb8s,"Ao lado da Escola Menino Jesus - Av. Principal Jardim Amẻrica, 105 - Jardim América, São Luís - MA, 65058-284",N/A,N/A,+55 98 99226-3551,4.7,16,-2.5845152,-44.195786299999995,maranhão
13,Celular Veras,,ChIJER51EFuQ9gcRigrMuOjQQdM,"Av. Jerônimo de Albuquerque, 02C - Cohab Anil III, São Luís - MA, 65051-210",N/A,N/A,+55 98 3258-4074,,,-2.5158142999999997,-44.2545535,maranhão
14,CONFIANCA Celular,,ChIJpdTovheR9gcRYfY_0TYfip8,"Av. Japonesa - Ltm Novo Cohatrac, São José de Ribamar - MA, 65110-000",N/A,N/A,,,,-2.5319997,-44.1923862,maranhão
15,Isa Celulares,,ChIJ1-72wjGR9gcRJ6dO-Rd-NUc,"Travessa-24 Quadra-12 Presidente Vargas - Maiobão, Paço do Lumiar - MA",N/A,N/A,+55 98 98499-0611,5,3,-2.5420206,-44.1800644,maranhão
17,Celular Store,,ChIJf1WWZWaX9gcR5hVjQB_w-Ts,"R. São Sebastião - Vila Sarney Filho I, São José de Ribamar - MA, 65054-005",N/A,N/A,+55 98 98878-1278,4.5,8,-2.5521233,-44.1688894,maranhão
19,TOP CELL ACESSORIOS PRA CELULAR E INFORMATICA,https://www.instagram.com/topcell_acessorios7252/,ChIJv374Dzeb9gcRrmoiPsaHTgI,"Av. Guajajaras, 65 - Loja 10 - São Cristovao, São Luís - MA, 65055-285",N/A,N/A,+55 98 98421-2308,,,-2.5726028,-44.235951799999995,maranhão
20,Assistência Técnica e Acessórios para Celulares,,ChIJjeHrTzKR9gcREQqhMpU_TIM,"Posto Moraes Center - Av. Jerônimo de Albuquerque, 2000 - Cohafuma, São Luís - MA, 65071-750",N/A,N/A,+55 98 98783-8613,5,12,-2.5130174999999997,-44.2626695,maranhão
1,Empório Tech - Celulares e Acessórios,,ChIJSdhNvgSR9gcRWfE0f4wPWbs,"Av. Contôrno Norte, 1133 - Cohatrac IV, São Luís - MA, 65053-780",N/A,N/A,+55 98 98419-6728,5,3,-2.5353531,-44.201538299999996,maranhão
5,Celular & Informática,,ChIJ7ajwoXua9gcRQv0ftrBaEeM,"Av. 203, 91a - Cidade Operária, São Luís - MA, 65058-181",N/A,N/A,+55 98 3247-1600,4.8,4,-2.5741368,-44.2040879,maranhão
8,Company Celular,,ChIJ8fMafgCJ9gcRHR0YeUiRJFI,"R. Sete - Mauro Fecury II, São Luís - MA, 65082-471",N/A,N/A,+55 98 99109-2091,5,1,-2.5508463,-44.3327044,maranhão
10,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais/1235?utm_source=google&utm_medium=maps&utm_campaign=gmb,ChIJ-a_7GLiP9gcRkG_buAUNeGU,"Av. Daniel de La Touche, 987 - Cohama, São Luís - MA, 65074-115",N/A,N/A,+55 98 3131-5700,4.2,2230,-2.5271869,-44.254435699999995,maranhão
11,MaisCELL slz Celulares & notebook,,ChIJm3pY9PiT9gcRNokgfQU0gzw,"Rua joao lisboa, Av. Acre, 11, São Luís - MA, 65066-646",N/A,N/A,+55 98 98465-9464,5,6,-2.4992516,-44.2183737,maranhão
14,Marcelo Celulares,,ChIJn4cNpNCW9gcRfAKNp2IFvjw,"Av. Contôrno Sul, 88 - Conj. Upaon - Acu, Paço do Lumiar - MA, 65130-000",N/A,N/A,+55 98 98702-0687,5,2,-2.5372798,-44.1628937,maranhão
15,Meireles Celular- São Luís | Assistência Técnica | Acessórios para celular,,ChIJ4-dTdFCb9gcRGpnhrZGJEuk,"Av. 203, N° 10 - Cidade Operária, São Luís - MA, 65058-172",N/A,N/A,+55 98 99169-1506,5,2,-2.5739538,-44.199740299999995,maranhão
16,Quiosque Magazine Luiza - Loja Marisa,https://www.magazineluiza.com.br/lojas/2316?utm_source=google&utm_medium=maps&utm_campaign=loja2316,ChIJNRbShQqP9gcRU_TwN0hYYiM,"Av. Prof. Carlos Cunha, 1000 - Jaracaty, São Luís - MA, 65076-907",N/A,N/A,+55 98 93300-4319,4,51,-2.5107087999999997,-44.285497799999995,maranhão
17,Fb Assistência E Acessório Em Celular,,ChIJ0RsTgHeR9gcREx95oRodgEc,"Parque Vitória, São José de Ribamar - MA",N/A,N/A,,,,-2.5179423,-44.2076717,maranhão
18,Celular e Cia,,ChIJvQfecpiR9gcRXWRUBWcKPs0,"R. 101, 21 - Quadra 73 - Maiobão, Paço do Lumiar - MA, 65130-000",N/A,N/A,+55 98 98509-6371,4.7,15,-2.538188,-44.1728314,maranhão
19,RSP Celulares,,ChIJkd1-vHOa9gcRlGzsIv_IGoc,"Próximo ao cruzamento com a Rua 1, Avenida 103 (Unidade 103), s/n - Cidade Operária, MA, 65058-094",N/A,N/A,+55 98 3303-1068,4.3,3,-2.5740753,-44.1941334,maranhão
20,W.V celular e assistência técnica,,ChIJD2tmTCuT9gcR5fogCekvb7o,"Av. Sol Nascente, 8 - QD 22 - Sol e mar, São Luís - MA, 65068-212",N/A,N/A,+55 98 98508-3460,5,5,-2.4890508,-44.2160874,maranhão
5,Venda e Instalação De Rastreadores e Bloqueadores,,ChIJmyx6doSD9gcRmDWkSQkTPhI,"Unnamed Rd - São Cristovao, São Luís - MA",N/A,N/A,+55 98 98327-1495,4.3,9,-2.6280459,-44.290647899999996,maranhão
18,GRCELL Acessórios e Assistência Técnica de Celular,,ChIJLb7CWmCR9gcRPicul4zwCiQ,"Tv. Perimetral Norte - Bequimão, São Luís - MA, 65061-512",N/A,N/A,+55 98 99607-1148,5,17,-2.5316253,-44.2467393,maranhão
2,Center cell- Rei das peças e acessórios,,ChIJ0RkaHw-b9gcRe7ae79BQZD0,"R. Aderson Lago, 27 - Casa 22 - Cidade Operária, São Luís - MA, 65058-864",N/A,N/A,+55 98 99184-9377,4.3,3,-2.5941541,-44.1931472,maranhão
