Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude,Estado
12,Smart,https://www.instagram.com/smartpontocom/,ChIJBbTg7McxjgcR-W2PIetq4BY,"Em Frente Ao Paraíba - Dirceu - Av. José Francisco de Almeida Neto Q.180 C.10/ Loja 03, Teresina - PI, 64078-080",N/A,N/A,+55 86 3081-1414,4.9,31,-5.1048599999999995,-42.754304,piauí
14,M3 Cell Eletrônicos e Acessórios,https://www.m3celleletronic.com.br/,ChIJI2yTexExjgcRKhHjbiIAE1Q,"R. Monsenhor Zaul Pedreira, 3400 - Extrema, Teresina - PI, 64076-418",N/A,N/A,+55 86 99904-6329,5,1,-5.1166962,-42.7564478,piauí
18,NG Cell,,ChIJfWNxG-oxjgcR0imBLiZIjhA,"BL C - CJ Dirceu arcoverde 2 S/N, Loja 85 - Itararé, Teresina - PI, 64078-368",N/A,N/A,,5,10,-5.1109271,-42.7620399,piauí
2,Smartcenter,,ChIJGSdGA7o5jgcRDOvN4D7bqa8,"Av. Raul Lopes, 1000 - Shopping, Teresina - PI, 64046-902",N/A,N/A,+55 86 99511-6161,5,2,-5.0852574,-42.7900552,piauí
8,Gadgets - Acessórios e Assistência Premium,,ChIJfb27nMM5jgcRhovoSPiGEqk,"Avenida Marechal Castelo Branco, 911 Shopping Rio Poty, Loja 311, Piso L3, Teresina - PI, 64003-087",N/A,N/A,+55 86 98110-3333,4.9,17,-5.0768141,-42.802324999999996,piauí
10,Loja Vivo,https://vivo.com.br/para-voce/ajuda/mais-ajuda/encontre-uma-loja?_gl=1*pwmg40*_gcl_aw*R0NMLjE3MzI1MjU4MzMuRUFJYUlRb2JDaE1Jek15VjBkdjFpUU1WMDJ6ZEFoMTBNU0plRUFFWUFTQUFFZ0lsWXZEX0J3RQ..*_gcl_dc*R0NMLjE3MzI1MjU4MzMuQ0t6LV90ZmI5WWtERlRWSzNRSWQxUUVEY1E.*_gcl_au*MTUzOTUwNjgxNS4xNzMxNjIxOTE3*_ga*MjEyMzgwODk5Mi4xNzMxNjIxOTI5*_ga_JWH50P3VES*MTczMjkwMzAzNC40LjEuMTczMjkwMzA4OS41LjAuMA,ChIJC1Oy8PE5jgcRb7_KlUBIjfk,"Av. Mar. Castelo Branco, 911 - Loja 311 - Porenquanto, Teresina - PI, 64003-901",N/A,N/A,+55 800 100 1011,4.1,198,-5.0768141,-42.802324999999996,piauí
3,"ViPhone - iPhones, Xiaomis e acessórios",https://linktr.ee/viphonethe,ChIJD7p_Sp4xjgcRaa01ENSN0oI,"Gran Dirceu Shopping - Av. Dep. Paulo Ferraz, 63 - Beira Rio, Teresina - PI, 64075-535",N/A,N/A,+55 86 99975-5038,5,2,-5.0894816,-42.7601229,piauí
11,Mega Cell,,ChIJW6ODLYUwjgcRQghdOdKtKzk,"Quadra Dirceu Arcoverde I, Bl 06, Loja 03 - Itararé, Teresina - PI, 64077-260",N/A,N/A,+55 86 3081-6720,3.5,2,-5.099619199999999,-42.7562834,piauí
12,R CELL ASSISTÊNCIA TÉCNICA E ACESSÓRIOS,,ChIJvQv72XQxjgcRiejhVXJXtCA,"R. Dr. Pedro Teixeira, 4530/3 - Parque Ideal, Teresina - PI, 64077-785",N/A,N/A,+55 86 99454-1618,5,30,-5.105745,-42.751602399999996,piauí
14,MULTCELL (acessórios e eletrônicos) assistência técnica,,ChIJpSvZJGYxjgcRYgNW6-Pdw6M,"Av principal do Dirceu q-38 c-01 - Itararé, Teresina - PI, 64077-185",N/A,N/A,+55 86 99916-0370,4.8,32,-5.1050996,-42.7593312,piauí
16,Ibrotherscell peças e acessórios e assistência técnica especializada,"https://api.whatsapp.com/send?phone=5586988143060&text=Ol%C3%A1,+gostaria+de+fazer+meu+or%C3%A7amento!%ED%A0%BD%ED%B8%80%ED%A0%BD%ED%B1%8D%ED%A0%BC%ED%BF%BE&fbclid=PAAaZ3KrUl5tjGzKIBeKAqebJLZ_SiZE91uUK0bCXh-Kw8Nf58Z6L3Six8zM0",ChIJof5w80UxjgcRuf2kAWezC9U,"R. Antônio Gomes Chaves, Quadra 87 - casa 20/2 - Dirceu 1, Teresina - PI, 64077-270",N/A,N/A,+55 86 98814-3060,5,2,-5.09866,-42.7544257,piauí
18,Zap Cell,https://www.instagram.com/zapzapcell_2013_oficial?igsh=ZTZobDF6eG41bG4w,ChIJh2_BdxIxjgcRGkxdyFATRpM,"Ao lado da livraria shekinah - Quadra 183, Av. Joaquim Nelson, Casa 20, Teresina - PI, 64079-160",N/A,N/A,+55 86 99942-3213,5,1,-5.105650799999999,-42.7528644,piauí
19,Índio Cell,,ChIJ18v4E3w3jgcRwAed0JWxgmA,"casa 11 - R. Antônio Gomes Chaves - Dirceu, Teresina - PI, 64077-310",N/A,N/A,+55 86 99403-2695,4.2,45,-5.102638,-42.7659715,piauí
20,Clin Cell,,ChIJ24mXRoQwjgcRR5nMBLIydwU,"R. Antônio Gomes Chaves, Quadra 90, Casa 20 - Itararé, Teresina - PI, 64077-095",N/A,N/A,+55 86 98851-5151,3,4,-5.0986204,-42.7530711,piauí
1,Store Apple Brasil,,ChIJ_Rl8ebE7jgcRTEatvLenvXo,"São Cristóvão, Teresina - PI, 64051-005",N/A,N/A,,3.7,3,-5.0810984,-42.774291,piauí
3,Francell Celular,,ChIJF06ZNnwwjgcRMsC4IAwt0nA,"R. Jorn. Lívio Lopes, Quadra 43 - Casa 40 A - Parque Ideal, Teresina - PI, 64077-805",N/A,N/A,+55 86 3235-5161,,,-5.0989336,-42.7438643,piauí
4,Cell.com peças e acessórios,,ChIJTfFrGlQxjgcRcTUgSS43Oe4,"R. Antônio Gomes Chaves, quadra 87 - casa 20 - Parque Ideal, Teresina - PI, 64077-363",N/A,N/A,+55 86 99442-9381,5,3,-5.0986603,-42.754384699999996,piauí
5,VITAL CELL,,ChIJlcMm6NcxjgcRi5jy3DK-X-c,"Q. 1, 127-1 - Itararé, Teresina - PI, 64077-798",N/A,N/A,+55 86 3235-4083,4.5,17,-5.1048631,-42.7648514,piauí
11,Tok Celular,,ChIJUzIkdpA6jgcRUrWjefmUZFI,"R. Luís Abreu, 755 - Gurupi, Teresina - PI, 64090-255",N/A,N/A,+55 86 99557-3828,3.7,3,-5.0868319,-42.735299,piauí
13,ItemTudo Cell,,ChIJW_r-Dzo6jgcRCi6GarT8wig,"Loja Itemtudo Cell Av. Pres. Kennedy, 158585 Loja E 10/ E- 11 (Dentro do Estacionamento da Engecopi Home Center) Horto Florestal - Horto Florestal, Teresina - PI, 64052-675",N/A,N/A,+55 86 99913-6858,4.5,42,-5.0685861,-42.7716813,piauí
18,assistência técnica de celular KJCELL FILIAL,https://www.instagram.com/invites/contact/?i=1eaasdsyworgo&utm_content=nmwpp6e,ChIJEQ_m2qY7jgcRP9yPadyrdcs,"R. Luís Abreu, 900 - Gurupi, Teresina - PI, 64000-000",N/A,N/A,+55 86 99942-6350,5,6,-5.0874628,-42.7353771,piauí
19,Felipe Cell,,ChIJBfrYJ4sxjgcRZm1s8GSM204,"Quadra 138 casa 19 Dirceu, Q. 12 Conjunto Dirceu Arcoverde, 1, Teresina - PI, 64077-398",N/A,N/A,+55 86 99540-5583,5,1,-5.0947771,-42.7535333,piauí
20,tcelular,,ChIJx5vTXoM6jgcRmxaQzcBymvM,"Gurupi, Teresina - PI, 64090-275",N/A,N/A,+55 86 99901-6147,4.8,4,-5.090751,-42.737857,piauí
8,GL CASES E ACESSÓRIOS.,,ChIJVy2y3Do5jgcRsgDGH-9Pd2E,"Av. Pref. Freitas Neto, 5500 - Mocambinho, Teresina - PI, 64010-060",N/A,N/A,,5,5,-5.0345824,-42.8141417,piauí
9,Cell 10,,ChIJ2_OkQQA5jgcR8jV4-AJxKkw,"Av. Duque de Caxias, 5934 - Santa Rosa, Teresina - PI, 64008-780",N/A,N/A,,3.5,2,-5.0468281,-42.811965199999996,piauí
10,Lampions Cell,http://lampions-cell.webnode.com/,ChIJhUS9C6c5jgcR41wx8V6V8sU,"Av. Duque de Caxias, 3227 - Primavera, Teresina - PI, 64007-150",N/A,N/A,+55 86 99570-3083,4.6,128,-5.0578731999999995,-42.8123249,piauí
11,Sam imports,,ChIJuxniAig5jgcRXaeiZv03pdQ,"Q Mocambinho - St E - Mocambinho, Teresina - PI, 64010-430",N/A,N/A,+55 86 99519-3674,,,-5.0290944,-42.8195465,piauí
12,Norte Cell,,ChIJH3jh-zE5jgcRivIPB3F-62s,"R. Jornalísta Josípio Lustosa, 6622 - Mocambinho, Teresina - PI, 64010-790",N/A,N/A,+55 86 98816-8097,4.5,4,-5.029153,-42.8145599,piauí
13,W Tech,http://bit.ly/FaleComAWtech,ChIJw4ArpdE5jgcRiWEfI22J5dc,"Av. Antônio Pedreira Martins, 6101 - Mocambinho, Teresina - PI, 64009-545",N/A,N/A,+55 86 99951-6628,4,2,-5.0320634,-42.8192634,piauí
17,Assistência Técnica CellNex Store,,ChIJ96hTQz05jgcRKrZt2RGszt4,"R. Castelo do Piauí, 3312 - Buenos Aires, Teresina - PI, 64008-540",N/A,N/A,+55 86 99801-1027,3.2,9,-5.040495,-42.814194,piauí
20,Gil Eletrônicos,,ChIJu8n2WHc5jgcRNBWee536ujQ,"R. Jornalísta Josípio Lustosa, 6652 - Mocambinho, Teresina - PI, 64009-545",N/A,N/A,+55 86 99925-7398,5,3,-5.0289076999999995,-42.8142314,piauí
6,JotaPe iPhones,,ChIJkes20gA5jgcRqXmn-jYhDlg,"Diamond Center - Av. Universitária, 750 - Loja 24, Térreo - Fátima, Teresina - PI, 64049-494",N/A,N/A,+55 86 99902-9291,5,106,-5.0633777,-42.7963953,piauí
18,Carajás Assistência Técnica,https://instagram.com/carajas.cell?utm_source=qr&igshid=MzNlNGNkZWQ4Mg==,ChIJdXZJgIE3jgcRHkqeMrV47WE,"R. Fidalma Martins de Carvalho, 1122 - Loja 1 - Ininga, Teresina - PI, 64048-480",N/A,N/A,+55 86 99965-5469,5,12,-5.053359899999999,-42.7949243,piauí
2,Districelular THE,,ChIJ62GwxyQxjgcR80FqIHF797g,"Av. Dr. Nicanor Barreto, 3840 - Vale Quem Tem, Teresina - PI, 64057-105",N/A,N/A,+55 86 98118-6656,2.3,6,-5.037491,-42.733816399999995,piauí
3,David Cell e Variedades,,ChIJnceclJ87jgcRBZb9R7BWGIU,"Av. Zequinha Freire, 51 - Quadra C 51, L 01 - Santa Isabel, Teresina - PI, 64053-400",N/A,N/A,+55 86 99448-0473,4.3,51,-5.045404899999999,-42.7480348,piauí
4,Leivas Cell peças,,ChIJ-yjwMXM7jgcRCpinNQ45Vh8,"Shopping da, Teresina - PI",N/A,N/A,+55 86 99517-0706,5,1,-5.0447469,-42.7662426,piauí
5,THIAGO TECNOCELL,,ChIJmf64pbM7jgcRQGDsO9YzpGU,"Av. Zequinha Freire, casa 52/1 - Vila maria, Teresina - PI, 64059-350",N/A,N/A,+55 86 99506-6166,,,-5.042935099999999,-42.747907999999995,piauí
6,P Cell (Assistência Técnica),,ChIJVTJGtZ87jgcR0AXUhOUHiKw,"Av. Zequinha Freire, 4379 - Santa Isabel, Teresina - PI, 64057-310",N/A,N/A,+55 86 99803-9054,4.1,16,-5.044272599999999,-42.7480846,piauí
7,Raifran Celulares,https://instagram.com/raifrancelulares?utm_medium=copy_link,ChIJ3VAqIc47jgcRlW1PRe1qbwM,"Rua Santo Antônio 3737 Loja 01 Piçarreira 2, Teresina - PI, 64055-510",N/A,N/A,+55 86 99555-1405,5,4,-5.0563968,-42.7658573,piauí
8,VK CELL ASSISTÊNCIA TÉCNICA DE CELULARES,,ChIJD78Innc7jgcRHw7PCOBDCws,"R. Apolo XI - Samapi, Teresina - PI, 64058-310",N/A,N/A,+55 86 99568-0295,,,-5.0540809,-42.754638199999995,piauí
11,Calebe Cell2,,ChIJTd5cUiQ7jgcRTY1LPVWyPV4,"R. Rotary Club - Satélite, Teresina - PI, 64059-490",N/A,N/A,+55 86 99865-1613,,,-5.0505315,-42.7599753,piauí
12,Smart Cell,,ChIJ5Z44fms7jgcRMxLxGvM4cqE,"Av. São Gonçalo, 4289 - Verde Lar, Teresina - PI, 64071-580",N/A,N/A,+55 86 99537-8470,4.3,12,-5.0457209999999995,-42.731912799999996,piauí
14,assistência técnica de celular KJCELL MATRIZ,https://www.instagram.com/invites/contact/?i=1eaasdsyworgo&utm_content=nmwpp6e,ChIJBXj6gYo7jgcRqM9wfvUHGTY,"Avenida Hugo Bastos Vale quem tem Planauto - Uruguai, Teresina - PI, 64000-000",N/A,N/A,+55 86 99938-3084,4.7,7,-5.0513805,-42.741296999999996,piauí
15,Inove Cell,,ChIJTxY23U47jgcRVMR0XunciYQ,"Av. Sen. Sigefredo Pacheco, 4675 - Verde Lar, Teresina - PI, 64057-392",N/A,N/A,+55 86 99407-6472,,,-5.0451318,-42.7347207,piauí
5,Virtual Cell,,ChIJe7_v3Bc8jgcRyqB7YU3dpqI,"Rua Vereador Joel Loureiro, 7777 - Pedra Mole, Teresina - PI, 64066-050",N/A,N/A,+55 86 99530-3565,4.3,3,-5.012687199999999,-42.7745982,piauí
6,Smart Iphone,,ChIJKbBFuO05jgcRD04tj9Hllb8,"Edifício Poty Premier - Av. Raul Lopes, 880 - Sala 06 - Jóquei, Teresina - PI, 64048-065",N/A,N/A,+55 86 3011-1333,3,2,-5.0766746,-42.796967099999996,piauí
18,Rei do iPhone Express,,ChIJUxiBass5jgcRthecRMT5_Ww,"Av. Dom Severino, 1519 - Fátima, Teresina - PI, 64049-375",N/A,N/A,+55 86 98142-2302,4,8,-5.0702484,-42.7863493,piauí
3,JF CASES E ACESSÓRIOS,,ChIJTVMczw0x7AcRVpkJAAEsWsU,"Estr. Conj. Joaz Souza - São Vicente de Paula, Parnaíba - PI",N/A,N/A,,1,1,-2.9407478,-41.781177199999995,piauí
4,RYAN CELL ASSISTEC,,ChIJc1JmRmMx7AcRfbSBBITjzPE,"Conj. Joaz Souza Qu 5, 21 - Igaraçu, Parnaíba - PI, 64216-650",N/A,N/A,+55 86 98148-0763,5,1,-2.9404920999999997,-41.7808116,piauí
5,BR Assistência de celular,,ChIJa1bxly8x7AcRPSqgxQr2gc8,"Antiga - R. Mauricio Ferreira dos Reis, 433 - São Vicente de Paula, Parnaíba - PI, 64217-420",N/A,N/A,+55 86 99933-0609,5,1,-2.9321861,-41.7716466,piauí
9,BASSAM assistência técnica de máquina de lavar e celular,,ChIJcfUsFLI67AcRl7UK0NtJv5E,"Av. Dr. João Silva Filho, 2463 - Piauí, Parnaíba - PI, 64208-105",N/A,N/A,+55 86 99505-9102,5,1,-2.9193794,-41.749623199999995,piauí
14,Digitall Celular,,ChIJPQ_V68s67AcRhBGuPM-GmL4,"Av. Dr. João Silva Filho, 4017 - Piauí, Parnaíba - PI, 64208-105",N/A,N/A,+55 86 99457-7090,,,-2.919985,-41.7368293,piauí
15,Smart+,,ChIJ3x-TbFMx7AcRgOtNlOTmDQI,"Conjunto Broder Viller - Igaraçu, Parnaíba - PI, 64213-035",N/A,N/A,+55 86 99494-6720,,,-2.9441840999999997,-41.763172399999995,piauí
16,Casa do Iphone,,ChIJ65lZTe877AcR9TAoLm-8lBQ,"Av. Dr. João Silva Filho, 2263 - Piauí, Parnaíba - PI, 64208-105",N/A,N/A,+55 86 98115-6350,4,1,-2.9192796999999997,-41.751356699999995,piauí
18,Isaac Cell,http://wa.me/5586995277525,ChIJY02nEEM77AcRJ2cWzgEEeOE,"R. Santa Teresinha - Rodoviária, Parnaíba - PI, 64212-380",N/A,N/A,+55 86 99527-7525,5,1,-2.936611,-41.748166999999995,piauí
20,ADAK CENTER CELL,,ChIJMc2KIaw67AcRJy9nuaegmEE,"Av. Dep. Pinheiro Machado, 1708 - Box 05 - Boa Esperança, Parnaíba - PI, 64212-293",N/A,N/A,+55 86 99468-7208,5,2,-2.9198025999999997,-41.754346999999996,piauí
2,Loja Silvino celular,,ChIJ2fbCjFsx7AcR7o4wdiEuu0E,"R. Osvaldo Cruz, 348 - Piauí, Parnaíba - PI, 64208-355",N/A,N/A,+55 86 99508-7019,5,1,-2.9200424,-41.7649252,piauí
3,LOJA ZOOOM ASSISTÊNCIA TÉCNICA CELULAR,,ChIJvWIr7oA77AcROw60JbD9sfk,"R. Anhanguera - Piauí, Parnaíba - PI, 64208-120",N/A,N/A,+55 86 99922-6217,,,-2.917985,-41.7538462,piauí
6,Guilherme Informática,https://www.facebook.com/profile.php?id=100022032423098,ChIJrfwyK-ox7AcR8KXDPKCAsO0,"R. Antonio neres dos santos, Estr. Conj. Joaz Souza, 621, Parnaíba - PI, 64217-055",N/A,N/A,,5,22,-2.9400573,-41.7773044,piauí
12,Topcasephb,,ChIJSbg2CAA77AcRdToA9SEhx2A,"Avenida 19 de outubro, 2701 - Piauí, Parnaíba - PI",N/A,N/A,+55 86 99486-3861,5,1,-2.920139,-41.729786399999995,piauí
14,UTI do Celular,,ChIJo5kzPY4x7AcRDO0pnWo6g-8,"R. Benedito dos Santos Lima, 937 - Pindorama, Parnaíba - PI, 64215-343",N/A,N/A,+55 86 99412-4179,5,1,-2.918545,-41.7626589,piauí
15,Suporte Smart,https://suportesmart.com.br/franquia/parnaiba-pi/,ChIJDayAk6kv7AcRhJhFYnIfxvE,"Av. São Sebastião, A1791 - Nossa Sra. de Fátima, Parnaíba - PI, 64202-020",N/A,N/A,,5,6,-2.9089188,-41.763161,piauí
16,Torre de Celular da VIVO - Site ONO,,ChIJFeVkJ2M77AcRBWwbqsa7vk8,"R. Projetada Duzentos e Cinqüenta e Seis, 46 - Dirceu Arcoverde, Parnaíba - PI, 64210",N/A,N/A,,4,1,-2.9330887999999997,-41.7439805,piauí
17,MCELL REPAIR,,ChIJUQY7k8s77AcRUawJMk2zj4M,"Av. Dr. João Silva Filho, 2603 - Piauí, Parnaíba - PI, 64208-105",N/A,N/A,+55 86 99516-7534,4.5,2,-2.9194798,-41.7485408,piauí
18,Magazine Luiza,https://lojas.magazineluiza.com.br/filiais/1348?utm_source=google&utm_medium=maps&utm_campaign=gmb,ChIJaxez_REl7AcRwAP4IYGblB8,"Av. São Sebastião, 3429 - Shopping - Loja 96 Térreo - Reis Veloso, Parnaíba - PI, 64204-035",N/A,N/A,+55 86 3421-0100,4.1,218,-2.9091603999999998,-41.7471022,piauí
2,BIG CELL,,ChIJqclbo_Z3SpMRcV8b4P_wmq0,"R. São Francisco, 1989 - Lot. Mimoso Doeste I, Luís Eduardo Magalhães - BA, 47850-025",N/A,N/A,+55 77 99934-3018,4.9,21,-12.079060499999999,-45.800394,piauí
6,Emanuel Celulares,,ChIJKQylY4GLXwcR0EBdYOe0yY0,"R. Jesuíno Pamplona, 230 - Ouro Branco, Barreiras - BA, 47802-370",N/A,N/A,,5,2,-12.1449955,-44.9845481,piauí
10,J.C.A Celular,,ChIJnRBhxfJxSpMR6W6LksQHT4M,"R. Ibitiba - Santa Cruz, Luís Eduardo Magalhães - BA, 47855-178",N/A,N/A,+55 77 99813-7597,5,2,-12.097395599999999,-45.8012726,piauí
11,centro cell box 77,,ChIJe2xwljCLXwcR0mfO28elVog,"centro de abastecimento de, Barreiras - BA, 47800-000",N/A,N/A,+55 77 99819-5387,5,1,-12.1475177,-44.991900099999995,piauí
12,Store Center,https://www.instagram.com/storecenter_lem/,ChIJKXEAqapxSpMR7Kots-_uSso,"Av. Ayrton Senna, Numero: 1269 - Florais Lea II, Luís Eduardo Magalhães - BA, 47850-000",N/A,N/A,,,,-12.1039038,-45.798412299999995,piauí
13,BRENO CELL,,ChIJhT7swm61SpMRz8tsFq2uyp8,"R. do Antigo Aeroporto - Vila Amorim, Barreiras - BA, 47810-834",N/A,N/A,+55 77 98143-7569,5,5,-12.1255651,-45.0020405,piauí
17,Cell Center Celulares,,ChIJE4-vRixxSpMRdZqrhyCcims,"R. Cleriston de Andrade, 1208 - Lot. Mimoso Doeste I, Luís Eduardo Magalhães - BA, 47850-000",N/A,N/A,,,,-12.0878432,-45.7962809,piauí
18,SR variedades assistência técnica em celulares,,ChIJE8IuIQBxSpMRl6WvPXct-6M,"R. Ibitiara - Florais lea, Luís Eduardo Magalhães - BA, 47855-298",N/A,N/A,+55 77 99918-9200,5,1,-12.0944015,-45.793046499999996,piauí
20,TEC MANIA CELULAR,,ChIJrRwNKs52SpMRVPdiOSfP_0k,"R. Acre, 642 - Mimoso 2, Luís Eduardo Magalhães - BA, 47850-000",N/A,N/A,+55 77 99700-6653,4.8,13,-12.079566,-45.8133577,piauí
1,Santana Celulares,,ChIJyTTrVs-LXwcRbwZIE8pDhv4,"R. Cap. Manoel Miranda, 324 - Centro, Barreiras - BA, 47806-101",N/A,N/A,+55 77 99816-3766,4.9,36,-12.1512218,-44.9997228,piauí
2,Nano Celulares,https://www.instagram.com/nanocelulares_barreiras/,ChIJESVGwraLXwcRyC8M7igeq6Y,"R. Café Filho, 228 - Centro, Barreiras - BA, 47800-181",N/A,N/A,+55 77 99874-7412,5,2,-12.1489345,-44.9925893,piauí
4,CelulARte assistência técnica e acessórios,https://instagram.com/celularte_loja?utm_medium=copy_link,ChIJE5Uxg6lxSpMR6Dtg2-oe_4g,"R. Cleriston de Andrade, Qd25 - LT 13 e 14 - Lot. Mimoso Doeste I, Luís Eduardo Magalhães - BA, 47850-000",N/A,N/A,+55 77 99999-5713,5,15,-12.0879014,-45.7966815,piauí
5,Unitop Celulares,http://www.unitopcelulares.com.br/,ChIJw4gxdPmLXwcRmF9OLac7Fos,"R. Aroldo de Andrade, 76 - Juscelino Kubitschek, Barreiras - BA, 47800-352",N/A,N/A,+55 77 3612-8772,4.1,14,-12.1462322,-44.993935199999996,piauí
7,Ws celulares e importados,,ChIJ0eivcjb1XwcRLQzo7l_1LEM,"Av. Jardim da Saudade, 215 - Vila Brasil, Barreiras - BA, 47800-672",N/A,N/A,+55 77 98139-0568,4,1,-12.1369555,-44.9672128,piauí
9,shop cell Celulares,,ChIJnT2hljxxSpMRR-yfq2qLaG8,"próximo banco bradesco - R. Paraná - Centro, Luís Eduardo Magalhães - BA, 47850-049",N/A,N/A,+55 77 99903-0398,5,28,-12.0888715,-45.7989264,piauí
10,BR CELULAR,,ChIJ60nQQCxxSpMRIgGoTT2xJq8,"R. Paraíba, 59 - Centro, Luís Eduardo Magalhães - BA, 47850-000",N/A,N/A,+55 77 3628-6617,4.3,11,-12.0899181,-45.797690499999995,piauí
11,Lider Celular,,ChIJndbuvGWLXwcRUTReKqo9sNs,"Av. Clériston Andrade, 475 - Juscelino Kubitschek, Barreiras - BA, 47800-358",N/A,N/A,+55 77 98148-8702,,,-12.145463,-44.9920216,piauí
12,BM Celulares e Variedades,,ChIJ6SZlk6CKXwcRVuXzfQY1Kec,"Av. Benedita Silveira, 127 - Centro, Barreiras - BA, 47800-130",N/A,N/A,+55 77 3612-0048,4.9,20,-12.148625599999999,-44.998942199999995,piauí
13,Mult Tech Celulares,,ChIJRa-NS7WLXwcR3FzXmRw3FuI,"R. Custódia Rocha de Carvalho, 92 - Primavera, Barreiras - BA, 47800-187",N/A,N/A,+55 77 99803-3433,3,13,-12.1481608,-44.9944651,piauí
14,CELL CELL CELULARES - BARREIRAS,,ChIJcdIv9ZK1SpMR_La9GnoHdvU,"R. do Antigo Aeroporto - São Pedro, Barreiras - BA, 47810-834",N/A,N/A,+55 77 99987-4447,5,1,-12.1270832,-45.0039472,piauí
15,Tecnocel Celulares,,ChIJV8lGiAaLXwcRrH4oSlhyVDY,"R. D. Pedro II - Renato Goncalves, Barreiras - BA, 47802-012",N/A,N/A,+55 77 99910-2552,,,-12.150354499999999,-44.992249699999995,piauí
16,RafaCell Celulares Assistência Técnica Especializada,,ChIJ5cTvzLZ2SpMR4m8Lgs5gowA,"próximo ao bazar Almeida, R. São Francisco, número 638 - Lot. Mimoso Doeste II, Luís Eduardo Magalhães - BA, 47850-000",N/A,N/A,+55 77 99838-6999,4.1,14,-12.0808659,-45.812441199999995,piauí
18,UPA CELL,,ChIJMy156DS1SpMROEnPwQ_cYWA,"Próx ao supermercado prado - R. Otacílio Monteiro da França, Número 174 - Vila Amorim, Barreiras - BA, 47813-470",N/A,N/A,+55 77 99954-7071,4.5,8,-12.120946799999999,-45.001507,piauí
